client_id,cutoff_date,target_next_recurring_merchant
U000331,2026-01-01,none
U000332,2026-01-01,music
U000333,2026-01-01,none
U000336,2026-01-01,software
U000337,2026-01-01,mobile
U000338,2026-01-01,gym
U000339,2026-01-01,insurance
U000342,2026-01-01,music
U000343,2026-01-01,gym
U000344,2026-01-01,gym
U000345,2026-01-01,software
U000346,2026-01-01,gym
U000347,2026-01-01,insurance
U000349,2026-01-01,streaming
U000350,2026-01-01,none
U000351,2026-01-01,none
U000352,2026-01-01,none
U000355,2026-01-01,none
U000357,2026-01-01,gym
U000358,2026-01-01,mobile
U000359,2026-01-01,cloud
U000361,2026-01-01,none
U000362,2026-01-01,mobile
U000363,2026-01-01,none
U000364,2026-01-01,none
U000365,2026-01-01,none
U000366,2026-01-01,software
U000367,2026-01-01,none
U000368,2026-01-01,software
U000369,2026-01-01,none
U000370,2026-01-01,mobile
U000371,2026-01-01,software
U000372,2026-01-01,insurance
U000373,2026-01-01,none
U000374,2026-01-01,software
U000375,2026-01-01,none
U000376,2026-01-01,music
U000377,2026-01-01,none
U000378,2026-01-01,cloud
U000379,2026-01-01,none
U000380,2026-01-01,music
U000381,2026-01-01,music
U000382,2026-01-01,none
U000384,2026-01-01,gym
U000386,2026-01-01,cloud
U000387,2026-01-01,insurance
U000388,2026-01-01,none
U000389,2026-01-01,mobile
U000390,2026-01-01,none
U000391,2026-01-01,none
U000394,2026-01-01,none
U000395,2026-01-01,music
U000396,2026-01-01,gym
U000397,2026-01-01,insurance
U000398,2026-01-01,streaming
U000399,2026-01-01,none
U000401,2026-01-01,none
U000402,2026-01-01,insurance
U000404,2026-01-01,insurance
U000405,2026-01-01,gym
U000406,2026-01-01,none
U000407,2026-01-01,none
U000410,2026-01-01,software
U000411,2026-01-01,streaming
U000413,2026-01-01,insurance
U000414,2026-01-01,cloud
U000416,2026-01-01,none
U000418,2026-01-01,software
U000419,2026-01-01,none
U000420,2026-01-01,none
U000421,2026-01-01,none
U000423,2026-01-01,cloud
U000425,2026-01-01,cloud
U000426,2026-01-01,none
U000427,2026-01-01,gym
U000428,2026-01-01,streaming
U000429,2026-01-01,streaming
U000430,2026-01-01,music
U000433,2026-01-01,insurance
U000434,2026-01-01,streaming
U000435,2026-01-01,insurance
U000436,2026-01-01,cloud
U000437,2026-01-01,none
U000438,2026-01-01,mobile
U000439,2026-01-01,streaming
U000440,2026-01-01,mobile
U000441,2026-01-01,music
U000442,2026-01-01,cloud
U000443,2026-01-01,none
U000444,2026-01-01,gym
U000445,2026-01-01,streaming
U000447,2026-01-01,gym
U000449,2026-01-01,none
U000450,2026-01-01,gym
U000451,2026-01-01,none
U000453,2026-01-01,none
U000454,2026-01-01,music
U000456,2026-01-01,none
U000457,2026-01-01,none
U000458,2026-01-01,software
U000461,2026-01-01,none
U000464,2026-01-01,gym
U000465,2026-01-01,none
U000466,2026-01-01,none
U000467,2026-01-01,insurance
U000468,2026-01-01,streaming
U000469,2026-01-01,mobile
U000472,2026-01-01,music
U000473,2026-01-01,none
U000475,2026-01-01,software
U000476,2026-01-01,none
U000477,2026-01-01,streaming
U000478,2026-01-01,software
U000480,2026-01-01,none
U000482,2026-01-01,none
U000483,2026-01-01,cloud
U000485,2026-01-01,streaming
U000486,2026-01-01,cloud
U000487,2026-01-01,mobile
U000488,2026-01-01,mobile
U000489,2026-01-01,none
U000490,2026-01-01,music
U000491,2026-01-01,software
U000492,2026-01-01,none
U000493,2026-01-01,none
U000494,2026-01-01,none
U000495,2026-01-01,music
U000496,2026-01-01,software
U000499,2026-01-01,none
U000502,2026-01-01,none
U000503,2026-01-01,gym
U000504,2026-01-01,streaming
U000505,2026-01-01,gym
U000507,2026-01-01,none
U000508,2026-01-01,cloud
U000509,2026-01-01,software
U000512,2026-01-01,insurance
U000515,2026-01-01,mobile
U000517,2026-01-01,gym
U000520,2026-01-01,music
U000521,2026-01-01,none
U000522,2026-01-01,mobile
U000523,2026-01-01,software
U000526,2026-01-01,none
U000527,2026-01-01,insurance
U000528,2026-01-01,cloud
U000529,2026-01-01,none
U000531,2026-01-01,mobile
U000533,2026-01-01,none
U000534,2026-01-01,mobile
U000535,2026-01-01,insurance
U000536,2026-01-01,cloud
U000537,2026-01-01,mobile
U000538,2026-01-01,software
U000539,2026-01-01,gym
U000541,2026-01-01,insurance
U000542,2026-01-01,gym
U000547,2026-01-01,software
U000548,2026-01-01,streaming
U000549,2026-01-01,none
U000551,2026-01-01,insurance
U000552,2026-01-01,insurance
U000553,2026-01-01,insurance
U000554,2026-01-01,cloud
U000556,2026-01-01,gym
U000557,2026-01-01,cloud
U000558,2026-01-01,none
U000559,2026-01-01,insurance
U000560,2026-01-01,software
U000563,2026-01-01,insurance
U000564,2026-01-01,cloud
U000566,2026-01-01,mobile
U000568,2026-01-01,mobile
U000569,2026-01-01,none
U000571,2026-01-01,none
U000572,2026-01-01,streaming
U000574,2026-01-01,insurance
U000575,2026-01-01,none
U000577,2026-01-01,mobile
U000579,2026-01-01,music
U000580,2026-01-01,cloud
U000581,2026-01-01,insurance
U000582,2026-01-01,mobile
U000583,2026-01-01,software
U000584,2026-01-01,none
U000585,2026-01-01,software
U000587,2026-01-01,cloud
U000588,2026-01-01,none
U000589,2026-01-01,none
U000591,2026-01-01,mobile
U000592,2026-01-01,gym
U000593,2026-01-01,streaming
U000594,2026-01-01,mobile
U000595,2026-01-01,none
U000596,2026-01-01,insurance
U000597,2026-01-01,software
U000600,2026-01-01,mobile
U000601,2026-01-01,software
U000602,2026-01-01,none
U000604,2026-01-01,none
U000605,2026-01-01,none
U000607,2026-01-01,streaming
U000608,2026-01-01,software
U000611,2026-01-01,mobile
U000612,2026-01-01,none
U000613,2026-01-01,insurance
U000614,2026-01-01,mobile
U000616,2026-01-01,none
U000617,2026-01-01,none
U000618,2026-01-01,music
U000619,2026-01-01,none
U000621,2026-01-01,streaming
U000622,2026-01-01,none
U000623,2026-01-01,cloud
U000624,2026-01-01,software
U000625,2026-01-01,insurance
U000626,2026-01-01,gym
U000627,2026-01-01,software
U000628,2026-01-01,none
U000629,2026-01-01,streaming
U000630,2026-01-01,mobile
U000634,2026-01-01,mobile
U000635,2026-01-01,music
U000636,2026-01-01,cloud
U000637,2026-01-01,insurance
U000638,2026-01-01,mobile
U000639,2026-01-01,insurance
U000640,2026-01-01,cloud
U000641,2026-01-01,cloud
U000642,2026-01-01,none
U000643,2026-01-01,software
U000644,2026-01-01,gym
U000645,2026-01-01,none
U000647,2026-01-01,streaming
U000648,2026-01-01,software
U000649,2026-01-01,mobile
U000650,2026-01-01,none
U000651,2026-01-01,insurance
U000652,2026-01-01,streaming
U000653,2026-01-01,none
U000654,2026-01-01,insurance
U000655,2026-01-01,none
U000656,2026-01-01,cloud
U000657,2026-01-01,none
U000658,2026-01-01,none
U000659,2026-01-01,insurance
U000660,2026-01-01,insurance
U000661,2026-01-01,mobile
U000662,2026-01-01,gym
U000666,2026-01-01,insurance
U000667,2026-01-01,none
U000668,2026-01-01,none
U000671,2026-01-01,none
U000672,2026-01-01,insurance
U000673,2026-01-01,none
U000674,2026-01-01,gym
U000675,2026-01-01,none
U000676,2026-01-01,none
U000677,2026-01-01,gym
U000679,2026-01-01,streaming
U000680,2026-01-01,gym
U000681,2026-01-01,mobile
U000684,2026-01-01,software
U000685,2026-01-01,none
U000686,2026-01-01,music
U000687,2026-01-01,cloud
U000688,2026-01-01,insurance
U000689,2026-01-01,mobile
U000690,2026-01-01,gym
U000691,2026-01-01,none
U000692,2026-01-01,none
U000693,2026-01-01,none
U000694,2026-01-01,none
U000695,2026-01-01,none
U000697,2026-01-01,none
U000699,2026-01-01,gym
U000700,2026-01-01,cloud
U000701,2026-01-01,software
U000702,2026-01-01,none
U000703,2026-01-01,mobile
U000704,2026-01-01,none
U000705,2026-01-01,none
U000707,2026-01-01,cloud
U000709,2026-01-01,music
U000711,2026-01-01,none
U000712,2026-01-01,gym
U000713,2026-01-01,none
U000715,2026-01-01,mobile
U000717,2026-01-01,none
U000718,2026-01-01,cloud
U000719,2026-01-01,none
U000720,2026-01-01,software
U000723,2026-01-01,mobile
U000724,2026-01-01,gym
U000725,2026-01-01,insurance
U000726,2026-01-01,cloud
U000727,2026-01-01,software
U000728,2026-01-01,music
U000729,2026-01-01,cloud
U000731,2026-01-01,music
U000733,2026-01-01,music
U000734,2026-01-01,cloud
U000737,2026-01-01,streaming
U000738,2026-01-01,software
U000739,2026-01-01,none
U000741,2026-01-01,none
U000743,2026-01-01,none
U000745,2026-01-01,none
U000747,2026-01-01,gym
U000748,2026-01-01,cloud
U000749,2026-01-01,software
U000750,2026-01-01,none
U000752,2026-01-01,none
U000753,2026-01-01,insurance
U000755,2026-01-01,none
U000756,2026-01-01,none
U000757,2026-01-01,insurance
U000758,2026-01-01,software
U000759,2026-01-01,none
U000760,2026-01-01,streaming
U000761,2026-01-01,none
U000762,2026-01-01,none
U000764,2026-01-01,music
U000765,2026-01-01,mobile
U000769,2026-01-01,software
U000772,2026-01-01,music
U000774,2026-01-01,none
U000775,2026-01-01,none
U000776,2026-01-01,insurance
U000777,2026-01-01,insurance
U000778,2026-01-01,none
U000779,2026-01-01,software
U000780,2026-01-01,none
U000783,2026-01-01,mobile
U000784,2026-01-01,gym
U000786,2026-01-01,none
U000788,2026-01-01,streaming
U000789,2026-01-01,none
U000791,2026-01-01,insurance
U000792,2026-01-01,none
U000793,2026-01-01,gym
U000795,2026-01-01,mobile
U000796,2026-01-01,none
U000797,2026-01-01,cloud
U000799,2026-01-01,none
U000800,2026-01-01,none
U000801,2026-01-01,music
U000802,2026-01-01,none
U000803,2026-01-01,none
U000804,2026-01-01,software
U000806,2026-01-01,none
U000807,2026-01-01,music
U000809,2026-01-01,insurance
U000810,2026-01-01,none
U000811,2026-01-01,none
U000812,2026-01-01,mobile
U000813,2026-01-01,none
U000814,2026-01-01,gym
U000816,2026-01-01,music
U000817,2026-01-01,insurance
U000819,2026-01-01,none
U000821,2026-01-01,gym
U000822,2026-01-01,mobile
U000823,2026-01-01,none
U000824,2026-01-01,gym
U000825,2026-01-01,streaming
U000826,2026-01-01,insurance
U000827,2026-01-01,none
U000828,2026-01-01,mobile
U000829,2026-01-01,insurance
U000830,2026-01-01,none
U000831,2026-01-01,none
U000832,2026-01-01,none
U000833,2026-01-01,mobile
U000834,2026-01-01,none
U000835,2026-01-01,none
U000837,2026-01-01,music
U000839,2026-01-01,mobile
U000840,2026-01-01,gym
U000842,2026-01-01,music
U000843,2026-01-01,none
U000844,2026-01-01,streaming
U000845,2026-01-01,insurance
U000846,2026-01-01,cloud
U000848,2026-01-01,gym
U000850,2026-01-01,streaming
U000851,2026-01-01,software
U000852,2026-01-01,software
U000853,2026-01-01,none
U000855,2026-01-01,software
U000856,2026-01-01,cloud
U000858,2026-01-01,insurance
U000860,2026-01-01,none
U000862,2026-01-01,insurance
U000863,2026-01-01,none
U000864,2026-01-01,insurance
U000865,2026-01-01,none
U000866,2026-01-01,streaming
U000867,2026-01-01,none
U000869,2026-01-01,none
U000872,2026-01-01,mobile
U000873,2026-01-01,none
U000874,2026-01-01,insurance
U000875,2026-01-01,insurance
U000878,2026-01-01,gym
U000879,2026-01-01,none
U000880,2026-01-01,cloud
U000881,2026-01-01,streaming
U000882,2026-01-01,cloud
U000883,2026-01-01,mobile
U000884,2026-01-01,streaming
U000885,2026-01-01,gym
U000887,2026-01-01,music
U000888,2026-01-01,software
U000889,2026-01-01,cloud
U000891,2026-01-01,cloud
U000893,2026-01-01,none
U000894,2026-01-01,none
U000897,2026-01-01,none
U000898,2026-01-01,cloud
U000899,2026-01-01,gym
U000900,2026-01-01,none
U000901,2026-01-01,streaming
U000903,2026-01-01,none
U000904,2026-01-01,none
U000907,2026-01-01,none
U000908,2026-01-01,cloud
U000910,2026-01-01,gym
U000912,2026-01-01,none
U000913,2026-01-01,streaming
U000914,2026-01-01,none
U000915,2026-01-01,cloud
U000916,2026-01-01,none
U000917,2026-01-01,insurance
U000918,2026-01-01,software
U000919,2026-01-01,music
U000920,2026-01-01,software
U000922,2026-01-01,none
U000923,2026-01-01,software
U000924,2026-01-01,none
U000925,2026-01-01,mobile
U000926,2026-01-01,music
U000927,2026-01-01,none
U000928,2026-01-01,none
U000929,2026-01-01,mobile
U000931,2026-01-01,none
U000932,2026-01-01,none
U000933,2026-01-01,none
U000935,2026-01-01,insurance
U000936,2026-01-01,cloud
U000937,2026-01-01,none
U000938,2026-01-01,cloud
U000939,2026-01-01,music
U000940,2026-01-01,insurance
U000941,2026-01-01,software
U000942,2026-01-01,gym
U000945,2026-01-01,software
U000946,2026-01-01,software
U000947,2026-01-01,software
U000950,2026-01-01,gym
U000951,2026-01-01,music
U000952,2026-01-01,none
U000953,2026-01-01,software
U000954,2026-01-01,none
U000958,2026-01-01,none
U000960,2026-01-01,none
U000963,2026-01-01,cloud
U000964,2026-01-01,streaming
U000965,2026-01-01,none
U000968,2026-01-01,none
U000969,2026-01-01,insurance
U000971,2026-01-01,gym
U000972,2026-01-01,insurance
U000973,2026-01-01,none
U000974,2026-01-01,software
U000975,2026-01-01,none
U000978,2026-01-01,cloud
U000979,2026-01-01,music
U000980,2026-01-01,none
U000981,2026-01-01,cloud
U000982,2026-01-01,none
U000983,2026-01-01,none
U000985,2026-01-01,none
U000986,2026-01-01,insurance
U000988,2026-01-01,music
U000990,2026-01-01,gym
U000991,2026-01-01,mobile
U000993,2026-01-01,none
U000994,2026-01-01,gym
U000995,2026-01-01,streaming
U000997,2026-01-01,insurance
U000999,2026-01-01,mobile
U001000,2026-01-01,software
U001002,2026-01-01,cloud
U001003,2026-01-01,none
U001004,2026-01-01,none
U001005,2026-01-01,streaming
U001006,2026-01-01,gym
U001007,2026-01-01,software
U001009,2026-01-01,none
U001010,2026-01-01,none
U001012,2026-01-01,none
U001013,2026-01-01,none
U001014,2026-01-01,none
U001015,2026-01-01,none
U001016,2026-01-01,none
U001017,2026-01-01,software
U001018,2026-01-01,none
U001019,2026-01-01,cloud
U001020,2026-01-01,none
U001022,2026-01-01,none
U001023,2026-01-01,streaming
U001024,2026-01-01,streaming
U001025,2026-01-01,none
U001027,2026-01-01,none
U001028,2026-01-01,gym
U001031,2026-01-01,none
U001032,2026-01-01,none
U001033,2026-01-01,cloud
U001034,2026-01-01,streaming
U001035,2026-01-01,insurance
U001037,2026-01-01,software
U001038,2026-01-01,insurance
U001041,2026-01-01,gym
U001042,2026-01-01,none
U001044,2026-01-01,mobile
U001046,2026-01-01,none
U001047,2026-01-01,streaming
U001048,2026-01-01,streaming
U001051,2026-01-01,insurance
U001052,2026-01-01,cloud
U001053,2026-01-01,software
U001055,2026-01-01,music
U001057,2026-01-01,insurance
U001058,2026-01-01,none
U001059,2026-01-01,streaming
U001060,2026-01-01,insurance
U001061,2026-01-01,streaming
U001063,2026-01-01,music
U001064,2026-01-01,none
U001065,2026-01-01,insurance
U001066,2026-01-01,software
U001068,2026-01-01,none
U001071,2026-01-01,gym
U001074,2026-01-01,streaming
U001077,2026-01-01,mobile
U001078,2026-01-01,mobile
U001079,2026-01-01,streaming
U001080,2026-01-01,none
U001081,2026-01-01,insurance
U001082,2026-01-01,none
U001085,2026-01-01,streaming
U001086,2026-01-01,none
U001087,2026-01-01,insurance
U001088,2026-01-01,gym
U001090,2026-01-01,streaming
U001091,2026-01-01,cloud
U001092,2026-01-01,cloud
U001093,2026-01-01,streaming
U001094,2026-01-01,mobile
U001096,2026-01-01,none
U001097,2026-01-01,mobile
U001098,2026-01-01,music
U001099,2026-01-01,insurance
U001100,2026-01-01,none
U001101,2026-01-01,none
U001102,2026-01-01,music
U001103,2026-01-01,insurance
U001104,2026-01-01,music
U001106,2026-01-01,none
U001108,2026-01-01,streaming
U001109,2026-01-01,gym
U001110,2026-01-01,streaming
U001111,2026-01-01,streaming
U001113,2026-01-01,gym
U001115,2026-01-01,none
U001116,2026-01-01,insurance
U001118,2026-01-01,streaming
U001119,2026-01-01,streaming
U001120,2026-01-01,mobile
U001121,2026-01-01,gym
U001122,2026-01-01,none
U001123,2026-01-01,insurance
U001124,2026-01-01,none
U001126,2026-01-01,gym
U001127,2026-01-01,none
U001129,2026-01-01,insurance
U001130,2026-01-01,streaming
U001131,2026-01-01,mobile
U001132,2026-01-01,streaming
U001136,2026-01-01,gym
U001137,2026-01-01,cloud
U001139,2026-01-01,insurance
U001140,2026-01-01,software
U001141,2026-01-01,streaming
U001143,2026-01-01,streaming
U001144,2026-01-01,none
U001145,2026-01-01,none
U001146,2026-01-01,streaming
U001147,2026-01-01,streaming
U001148,2026-01-01,music
U001149,2026-01-01,insurance
U001150,2026-01-01,software
U001152,2026-01-01,none
U001154,2026-01-01,none
U001155,2026-01-01,gym
U001156,2026-01-01,music
U001157,2026-01-01,mobile
U001158,2026-01-01,insurance
U001163,2026-01-01,none
U001164,2026-01-01,streaming
U001166,2026-01-01,none
U001167,2026-01-01,software
U001168,2026-01-01,software
U001169,2026-01-01,none
U001171,2026-01-01,none
U001173,2026-01-01,none
U001175,2026-01-01,none
U001176,2026-01-01,streaming
U001178,2026-01-01,none
U001179,2026-01-01,gym
U001181,2026-01-01,streaming
U001182,2026-01-01,mobile
U001184,2026-01-01,gym
U001185,2026-01-01,cloud
U001189,2026-01-01,software
U001190,2026-01-01,streaming
U001191,2026-01-01,music
U001192,2026-01-01,gym
U001195,2026-01-01,insurance
U001197,2026-01-01,none
U001198,2026-01-01,none
U001199,2026-01-01,insurance
U001200,2026-01-01,none
U001201,2026-01-01,none
U001202,2026-01-01,insurance
U001203,2026-01-01,insurance
U001204,2026-01-01,none
U001205,2026-01-01,none
U001206,2026-01-01,mobile
U001209,2026-01-01,none
U001210,2026-01-01,streaming
U001211,2026-01-01,gym
U001212,2026-01-01,insurance
U001213,2026-01-01,none
U001214,2026-01-01,cloud
U001215,2026-01-01,none
U001216,2026-01-01,cloud
U001217,2026-01-01,insurance
U001219,2026-01-01,software
U001220,2026-01-01,software
U001221,2026-01-01,none
U001222,2026-01-01,cloud
U001223,2026-01-01,gym
U001224,2026-01-01,software
U001225,2026-01-01,streaming
U001226,2026-01-01,music
U001227,2026-01-01,insurance
U001229,2026-01-01,insurance
U001230,2026-01-01,mobile
U001231,2026-01-01,cloud
U001233,2026-01-01,mobile
U001235,2026-01-01,music
U001236,2026-01-01,mobile
U001238,2026-01-01,none
U001239,2026-01-01,insurance
U001240,2026-01-01,none
U001241,2026-01-01,none
U001242,2026-01-01,software
U001243,2026-01-01,streaming
U001246,2026-01-01,none
U001247,2026-01-01,cloud
U001248,2026-01-01,software
U001249,2026-01-01,none
U001251,2026-01-01,none
U001253,2026-01-01,cloud
U001254,2026-01-01,gym
U001255,2026-01-01,music
U001256,2026-01-01,mobile
U001257,2026-01-01,none
U001258,2026-01-01,streaming
U001259,2026-01-01,none
U001260,2026-01-01,software
U001261,2026-01-01,streaming
U001262,2026-01-01,none
U001264,2026-01-01,cloud
U001265,2026-01-01,insurance
U001266,2026-01-01,none
U001268,2026-01-01,insurance
U001269,2026-01-01,none
U001271,2026-01-01,streaming
U001272,2026-01-01,software
U001273,2026-01-01,none
U001274,2026-01-01,none
U001277,2026-01-01,streaming
U001278,2026-01-01,software
U001280,2026-01-01,none
U001281,2026-01-01,none
U001282,2026-01-01,cloud
U001283,2026-01-01,none
U001284,2026-01-01,insurance
U001285,2026-01-01,software
U001287,2026-01-01,none
U001288,2026-01-01,none
U001289,2026-01-01,none
U001294,2026-01-01,gym
U001295,2026-01-01,music
U001296,2026-01-01,software
U001298,2026-01-01,none
U001299,2026-01-01,mobile
U001300,2026-01-01,gym
U001302,2026-01-01,music
U001303,2026-01-01,insurance
U001304,2026-01-01,mobile
U001305,2026-01-01,streaming
U001306,2026-01-01,cloud
U001307,2026-01-01,insurance
U001308,2026-01-01,mobile
U001309,2026-01-01,none
U001310,2026-01-01,software
U001311,2026-01-01,software
U001312,2026-01-01,insurance
U001314,2026-01-01,insurance
U001316,2026-01-01,none
U001317,2026-01-01,none
U001318,2026-01-01,software
U001319,2026-01-01,music
U001320,2026-01-01,mobile
U001321,2026-01-01,none
U001322,2026-01-01,streaming
U001323,2026-01-01,none
U001324,2026-01-01,none
U001326,2026-01-01,none
U001327,2026-01-01,cloud
U001328,2026-01-01,streaming
U001329,2026-01-01,none
U001331,2026-01-01,none
U001332,2026-01-01,none
U001334,2026-01-01,mobile
U001336,2026-01-01,none
U001338,2026-01-01,none
U001340,2026-01-01,cloud
U001341,2026-01-01,none
U001344,2026-01-01,insurance
U001345,2026-01-01,cloud
U001346,2026-01-01,music
U001347,2026-01-01,mobile
U001351,2026-01-01,none
U001353,2026-01-01,none
U001356,2026-01-01,gym
U001357,2026-01-01,gym
U001360,2026-01-01,cloud
U001361,2026-01-01,none
U001362,2026-01-01,none
U001363,2026-01-01,music
U001364,2026-01-01,none
U001365,2026-01-01,insurance
U001367,2026-01-01,music
U001368,2026-01-01,insurance
U001369,2026-01-01,software
U001370,2026-01-01,none
U001371,2026-01-01,insurance
U001372,2026-01-01,none
U001373,2026-01-01,none
U001374,2026-01-01,none
U001375,2026-01-01,mobile
U001377,2026-01-01,streaming
U001378,2026-01-01,cloud
U001379,2026-01-01,none
U001380,2026-01-01,mobile
U001381,2026-01-01,gym
U001382,2026-01-01,none
U001383,2026-01-01,music
U001384,2026-01-01,none
U001385,2026-01-01,software
U001386,2026-01-01,streaming
U001387,2026-01-01,none
U001388,2026-01-01,cloud
U001389,2026-01-01,cloud
U001390,2026-01-01,software
U001391,2026-01-01,software
U001392,2026-01-01,music
U001393,2026-01-01,software
U001396,2026-01-01,software
U001398,2026-01-01,gym
U001399,2026-01-01,none
U001400,2026-01-01,mobile
U001401,2026-01-01,none
U001404,2026-01-01,none
U001405,2026-01-01,none
U001406,2026-01-01,gym
U001408,2026-01-01,music
U001409,2026-01-01,mobile
U001410,2026-01-01,cloud
U001412,2026-01-01,none
U001413,2026-01-01,streaming
U001414,2026-01-01,music
U001415,2026-01-01,none
U001418,2026-01-01,none
U001420,2026-01-01,none
U001421,2026-01-01,insurance
U001422,2026-01-01,gym
U001423,2026-01-01,mobile
U001424,2026-01-01,none
U001426,2026-01-01,none
U001428,2026-01-01,gym
U001429,2026-01-01,insurance
U001432,2026-01-01,gym
U001433,2026-01-01,gym
U001435,2026-01-01,software
U001436,2026-01-01,streaming
U001439,2026-01-01,music
U001440,2026-01-01,insurance
U001442,2026-01-01,none
U001443,2026-01-01,none
U001444,2026-01-01,gym
U001445,2026-01-01,insurance
U001446,2026-01-01,streaming
U001447,2026-01-01,streaming
U001448,2026-01-01,none
U001449,2026-01-01,mobile
U001450,2026-01-01,none
U001451,2026-01-01,mobile
U001452,2026-01-01,music
U001453,2026-01-01,none
U001454,2026-01-01,gym
U001455,2026-01-01,none
U001457,2026-01-01,none
U001459,2026-01-01,none
U001460,2026-01-01,cloud
U001462,2026-01-01,none
U001463,2026-01-01,music
U001465,2026-01-01,insurance
U001467,2026-01-01,music
U001468,2026-01-01,none
U001469,2026-01-01,gym
U001471,2026-01-01,music
U001472,2026-01-01,mobile
U001473,2026-01-01,none
U001475,2026-01-01,mobile
U001476,2026-01-01,mobile
U001477,2026-01-01,cloud
U001478,2026-01-01,gym
U001479,2026-01-01,cloud
U001480,2026-01-01,music
U001481,2026-01-01,none
U001483,2026-01-01,mobile
U001484,2026-01-01,insurance
U001485,2026-01-01,none
U001489,2026-01-01,cloud
U001490,2026-01-01,software
U001491,2026-01-01,gym
U001492,2026-01-01,none
U001493,2026-01-01,none
U001494,2026-01-01,insurance
U001495,2026-01-01,software
U001496,2026-01-01,none
U001497,2026-01-01,none
U001498,2026-01-01,none
U001500,2026-01-01,streaming
U001502,2026-01-01,none
U001503,2026-01-01,none
U001504,2026-01-01,none
U001505,2026-01-01,none
U001506,2026-01-01,insurance
U001507,2026-01-01,mobile
U001508,2026-01-01,music
U001509,2026-01-01,music
U001510,2026-01-01,none
U001511,2026-01-01,software
U001512,2026-01-01,none
U001513,2026-01-01,mobile
U001514,2026-01-01,cloud
U001515,2026-01-01,gym
U001516,2026-01-01,insurance
U001517,2026-01-01,insurance
U001518,2026-01-01,none
U001519,2026-01-01,gym
U001520,2026-01-01,software
U001521,2026-01-01,insurance
U001523,2026-01-01,streaming
U001524,2026-01-01,software
U001525,2026-01-01,mobile
U001528,2026-01-01,software
U001530,2026-01-01,insurance
U001531,2026-01-01,none
U001532,2026-01-01,insurance
U001533,2026-01-01,none
U001534,2026-01-01,software
U001536,2026-01-01,mobile
U001538,2026-01-01,insurance
U001539,2026-01-01,none
U001540,2026-01-01,music
U001543,2026-01-01,none
U001545,2026-01-01,cloud
U001546,2026-01-01,insurance
U001547,2026-01-01,software
U001548,2026-01-01,mobile
U001549,2026-01-01,streaming
U001551,2026-01-01,none
U001553,2026-01-01,insurance
U001554,2026-01-01,music
U001555,2026-01-01,streaming
U001557,2026-01-01,none
U001559,2026-01-01,music
U001561,2026-01-01,none
U001562,2026-01-01,mobile
U001563,2026-01-01,insurance
U001564,2026-01-01,streaming
U001565,2026-01-01,gym
U001568,2026-01-01,gym
U001569,2026-01-01,none
U001570,2026-01-01,none
U001571,2026-01-01,music
U001572,2026-01-01,none
U001573,2026-01-01,cloud
U001575,2026-01-01,none
U001578,2026-01-01,mobile
U001580,2026-01-01,music
U001581,2026-01-01,software
U001582,2026-01-01,none
U001583,2026-01-01,none
U001584,2026-01-01,software
U001586,2026-01-01,cloud
U001587,2026-01-01,none
U001588,2026-01-01,software
U001589,2026-01-01,mobile
U001590,2026-01-01,mobile
U001591,2026-01-01,none
U001592,2026-01-01,streaming
U001593,2026-01-01,none
U001594,2026-01-01,insurance
U001595,2026-01-01,insurance
U001596,2026-01-01,none
U001597,2026-01-01,gym
U001600,2026-01-01,none
U001601,2026-01-01,insurance
U001603,2026-01-01,insurance
U001604,2026-01-01,cloud
U001605,2026-01-01,software
U001606,2026-01-01,streaming
U001607,2026-01-01,insurance
U001609,2026-01-01,gym
U001610,2026-01-01,mobile
U001612,2026-01-01,mobile
U001613,2026-01-01,none
U001614,2026-01-01,cloud
U001615,2026-01-01,none
U001616,2026-01-01,none
U001617,2026-01-01,music
U001618,2026-01-01,streaming
U001621,2026-01-01,none
U001622,2026-01-01,mobile
U001623,2026-01-01,cloud
U001624,2026-01-01,cloud
U001625,2026-01-01,insurance
U001626,2026-01-01,none
U001629,2026-01-01,none
U001630,2026-01-01,none
U001632,2026-01-01,cloud
U001633,2026-01-01,mobile
U001634,2026-01-01,none
U001635,2026-01-01,insurance
U001636,2026-01-01,none
U001637,2026-01-01,none
U001639,2026-01-01,none
U001640,2026-01-01,gym
U001642,2026-01-01,cloud
U001643,2026-01-01,none
U001644,2026-01-01,mobile
U001645,2026-01-01,software
U001646,2026-01-01,mobile
U001647,2026-01-01,none
U001648,2026-01-01,mobile
U001649,2026-01-01,insurance
U001650,2026-01-01,music
U001651,2026-01-01,insurance
U001654,2026-01-01,none
U001656,2026-01-01,streaming
U001657,2026-01-01,none
U001661,2026-01-01,none
U001662,2026-01-01,none
U001663,2026-01-01,software
U001665,2026-01-01,none
U001666,2026-01-01,music
U001668,2026-01-01,insurance
U001672,2026-01-01,insurance
U001673,2026-01-01,insurance
U001674,2026-01-01,music
U001675,2026-01-01,none
U001676,2026-01-01,mobile
U001677,2026-01-01,music
U001678,2026-01-01,none
U001679,2026-01-01,cloud
U001680,2026-01-01,cloud
U001681,2026-01-01,mobile
U001683,2026-01-01,music
U001684,2026-01-01,streaming
U001685,2026-01-01,none
U001686,2026-01-01,insurance
U001687,2026-01-01,streaming
U001688,2026-01-01,none
U001690,2026-01-01,none
U001691,2026-01-01,insurance
U001692,2026-01-01,gym
U001693,2026-01-01,gym
U001695,2026-01-01,gym
