client_id,cutoff_date,target_next_recurring_merchant,confidence
U002520,2026-01-01,none,0.5573
U002521,2026-01-01,streaming,0.4122
U002522,2026-01-01,cloud,0.521
U002523,2026-01-01,mobile,0.4415
U002524,2026-01-01,none,0.8084
U002525,2026-01-01,none,0.5114
U002526,2026-01-01,insurance,0.3033
U002527,2026-01-01,cloud,0.4351
U002528,2026-01-01,gym,0.5806
U002529,2026-01-01,mobile,0.6083
U002530,2026-01-01,none,0.9833
U002531,2026-01-01,none,0.9862
U002532,2026-01-01,none,0.3532
U002533,2026-01-01,insurance,0.7639
U002534,2026-01-01,mobile,0.9015
U002535,2026-01-01,none,0.5704
U002536,2026-01-01,cloud,0.4055
U002537,2026-01-01,software,0.6866
U002538,2026-01-01,cloud,0.5971
U002539,2026-01-01,none,0.8349
U002540,2026-01-01,streaming,0.597
U002541,2026-01-01,insurance,0.6529
U002542,2026-01-01,cloud,0.427
U002543,2026-01-01,music,0.4589
U002544,2026-01-01,mobile,0.644
U002545,2026-01-01,none,0.9975
U002546,2026-01-01,gym,0.5516
U002547,2026-01-01,none,0.9985
U002548,2026-01-01,software,0.4765
U002549,2026-01-01,cloud,0.6248
U002550,2026-01-01,none,0.928
U002551,2026-01-01,streaming,0.9195
U002552,2026-01-01,cloud,0.5551
U002553,2026-01-01,cloud,0.5491
U002554,2026-01-01,software,0.4631
U002555,2026-01-01,none,0.9761
U002556,2026-01-01,gym,0.7288
U002557,2026-01-01,none,0.8068
U002558,2026-01-01,none,0.9693
U002559,2026-01-01,mobile,0.6003
U002560,2026-01-01,cloud,0.8994
U002561,2026-01-01,none,0.7249
U002562,2026-01-01,software,0.4887
U002563,2026-01-01,music,0.5659
U002564,2026-01-01,none,0.7316
U002565,2026-01-01,cloud,0.5146
U002566,2026-01-01,cloud,0.8936
U002567,2026-01-01,gym,0.6239
U002568,2026-01-01,mobile,0.337
U002569,2026-01-01,none,0.4544
U002570,2026-01-01,none,0.7976
U002571,2026-01-01,cloud,0.598
U002572,2026-01-01,none,0.3657
U002573,2026-01-01,none,0.941
U002574,2026-01-01,none,0.9993
U002575,2026-01-01,none,0.9186
U002576,2026-01-01,none,0.809
U002577,2026-01-01,mobile,0.7376
U002578,2026-01-01,software,0.3643
U002579,2026-01-01,music,0.5341
U002580,2026-01-01,none,0.9914
U002581,2026-01-01,cloud,0.828
U002582,2026-01-01,gym,0.8041
U002583,2026-01-01,cloud,0.3969
U002584,2026-01-01,cloud,0.5849
U002585,2026-01-01,none,0.344
U002586,2026-01-01,gym,0.8637
U002587,2026-01-01,none,0.488
U002588,2026-01-01,cloud,0.548
U002589,2026-01-01,streaming,0.6041
U002590,2026-01-01,mobile,0.9075
U002591,2026-01-01,gym,0.8727
U002592,2026-01-01,streaming,0.3632
U002593,2026-01-01,none,0.847
U002594,2026-01-01,music,0.4952
U002595,2026-01-01,none,0.8977
U002596,2026-01-01,gym,0.5405
U002597,2026-01-01,none,0.5212
U002598,2026-01-01,insurance,0.5237
U002599,2026-01-01,software,0.7178
U002600,2026-01-01,none,0.9563
U002601,2026-01-01,none,0.9469
U002602,2026-01-01,software,0.3439
U002603,2026-01-01,gym,0.4284
U002604,2026-01-01,none,0.974
U002605,2026-01-01,none,0.4338
U002606,2026-01-01,gym,0.9051
U002607,2026-01-01,none,0.959
U002608,2026-01-01,none,0.9672
U002609,2026-01-01,streaming,0.4612
U002610,2026-01-01,music,0.5919
U002611,2026-01-01,mobile,0.723
U002612,2026-01-01,cloud,0.5791
U002613,2026-01-01,music,0.8787
U002614,2026-01-01,none,0.9617
U002615,2026-01-01,cloud,0.4176
U002616,2026-01-01,none,0.9993
U002617,2026-01-01,gym,0.4699
U002618,2026-01-01,none,0.3602
U002619,2026-01-01,gym,0.5086
U002620,2026-01-01,none,0.9618
U002621,2026-01-01,none,0.8133
U002622,2026-01-01,none,0.7514
U002623,2026-01-01,software,0.5438
U002624,2026-01-01,gym,0.6491
U002625,2026-01-01,mobile,0.6356
U002626,2026-01-01,insurance,0.7004
U002627,2026-01-01,streaming,0.5506
U002628,2026-01-01,software,0.8433
U002629,2026-01-01,music,0.5247
U002630,2026-01-01,streaming,0.3748
U002631,2026-01-01,cloud,0.4124
U002632,2026-01-01,music,0.7832
U002633,2026-01-01,gym,0.3691
U002634,2026-01-01,mobile,0.873
U002635,2026-01-01,none,0.8333
U002636,2026-01-01,software,0.5473
U002637,2026-01-01,none,0.9997
U002638,2026-01-01,none,0.9995
U002639,2026-01-01,mobile,0.6027
U002640,2026-01-01,insurance,0.3774
U002641,2026-01-01,software,0.4602
U002642,2026-01-01,none,0.7505
U002643,2026-01-01,music,0.4776
U002644,2026-01-01,none,0.9925
U002645,2026-01-01,gym,0.8417
U002646,2026-01-01,none,0.9006
U002647,2026-01-01,streaming,0.8437
U002648,2026-01-01,none,1.0
U002649,2026-01-01,mobile,0.5405
U002650,2026-01-01,none,0.9997
U002651,2026-01-01,none,0.8724
U002652,2026-01-01,none,0.999
U002653,2026-01-01,cloud,0.7705
U002654,2026-01-01,insurance,0.8353
U002655,2026-01-01,cloud,0.4417
U002656,2026-01-01,none,0.9653
U002657,2026-01-01,music,0.544
U002658,2026-01-01,gym,0.5502
U002659,2026-01-01,none,0.9578
U002660,2026-01-01,mobile,0.5683
U002661,2026-01-01,streaming,0.5733
U002662,2026-01-01,cloud,0.3379
U002663,2026-01-01,none,0.8487
U002664,2026-01-01,none,0.9102
U002665,2026-01-01,none,0.763
U002666,2026-01-01,music,0.6496
U002667,2026-01-01,insurance,0.5323
U002668,2026-01-01,cloud,0.6622
U002669,2026-01-01,none,0.9991
U002670,2026-01-01,gym,0.6474
U002671,2026-01-01,gym,0.7877
U002672,2026-01-01,insurance,0.3056
U002673,2026-01-01,none,0.6941
U002674,2026-01-01,cloud,0.7612
U002675,2026-01-01,gym,0.6042
U002676,2026-01-01,none,0.7804
U002677,2026-01-01,software,0.8835
U002678,2026-01-01,none,0.8001
U002679,2026-01-01,gym,0.5258
U002680,2026-01-01,insurance,0.7223
U002681,2026-01-01,insurance,0.6047
U002682,2026-01-01,music,0.4277
U002683,2026-01-01,software,0.4404
U002684,2026-01-01,none,0.9284
U002685,2026-01-01,music,0.6067
U002686,2026-01-01,streaming,0.4494
U002687,2026-01-01,none,0.9979
U002688,2026-01-01,none,0.994
U002689,2026-01-01,software,0.7619
U002690,2026-01-01,software,0.4225
U002691,2026-01-01,insurance,0.5472
U002692,2026-01-01,none,0.7418
U002693,2026-01-01,none,0.8917
U002694,2026-01-01,mobile,0.451
U002695,2026-01-01,none,0.9403
U002696,2026-01-01,cloud,0.8169
U002697,2026-01-01,none,0.8785
U002698,2026-01-01,cloud,0.5633
U002699,2026-01-01,insurance,0.3039
U002700,2026-01-01,mobile,0.5708
U002701,2026-01-01,music,0.4677
U002702,2026-01-01,cloud,0.5184
U002703,2026-01-01,cloud,0.3753
U002704,2026-01-01,mobile,0.4996
U002705,2026-01-01,insurance,0.5025
U002706,2026-01-01,insurance,0.8782
U002707,2026-01-01,streaming,0.5205
U002708,2026-01-01,none,0.9768
U002709,2026-01-01,none,0.9688
U002710,2026-01-01,none,0.9947
U002711,2026-01-01,mobile,0.78
U002712,2026-01-01,none,0.5495
U002713,2026-01-01,streaming,0.882
U002714,2026-01-01,none,0.9997
U002715,2026-01-01,streaming,0.6039
U002716,2026-01-01,streaming,0.6342
U002717,2026-01-01,cloud,0.4953
U002718,2026-01-01,cloud,0.3028
U002719,2026-01-01,cloud,0.8249
U002720,2026-01-01,cloud,0.7646
U002721,2026-01-01,music,0.6104
U002722,2026-01-01,gym,0.5809
U002723,2026-01-01,insurance,0.5532
U002724,2026-01-01,insurance,0.4528
U002725,2026-01-01,none,0.5937
U002726,2026-01-01,music,0.7889
U002727,2026-01-01,none,0.9928
U002728,2026-01-01,cloud,0.851
U002729,2026-01-01,mobile,0.9087
U002730,2026-01-01,insurance,0.4523
U002731,2026-01-01,none,0.8482
U002732,2026-01-01,music,0.3993
U002733,2026-01-01,none,0.9192
U002734,2026-01-01,music,0.4518
U002735,2026-01-01,none,0.9279
U002736,2026-01-01,streaming,0.568
U002737,2026-01-01,none,0.9996
U002738,2026-01-01,software,0.6791
U002739,2026-01-01,cloud,0.5241
U002740,2026-01-01,cloud,0.9072
U002741,2026-01-01,streaming,0.6084
U002742,2026-01-01,music,0.4313
U002743,2026-01-01,cloud,0.6957
U002744,2026-01-01,cloud,0.4091
U002745,2026-01-01,music,0.5647
U002746,2026-01-01,gym,0.3393
U002747,2026-01-01,music,0.5167
U002748,2026-01-01,gym,0.588
U002749,2026-01-01,insurance,0.5875
U002750,2026-01-01,streaming,0.6463
U002751,2026-01-01,none,0.7975
U002752,2026-01-01,none,0.9658
U002753,2026-01-01,mobile,0.7926
U002754,2026-01-01,none,0.953
U002755,2026-01-01,mobile,0.3865
U002756,2026-01-01,software,0.8597
U002757,2026-01-01,music,0.6056
U002758,2026-01-01,insurance,0.5781
U002759,2026-01-01,none,0.7074
U002760,2026-01-01,none,0.4256
U002761,2026-01-01,insurance,0.6702
U002762,2026-01-01,cloud,0.3524
U002763,2026-01-01,insurance,0.7871
U002764,2026-01-01,none,0.9993
U002765,2026-01-01,insurance,0.6242
U002766,2026-01-01,gym,0.6371
U002767,2026-01-01,mobile,0.3576
U002768,2026-01-01,none,0.9835
U002769,2026-01-01,mobile,0.4923
U002770,2026-01-01,software,0.6307
U002771,2026-01-01,none,0.9922
U002772,2026-01-01,music,0.3499
U002773,2026-01-01,mobile,0.3676
U002774,2026-01-01,streaming,0.4595
U002775,2026-01-01,none,0.4961
U002776,2026-01-01,insurance,0.7327
U002777,2026-01-01,streaming,0.4152
U002778,2026-01-01,cloud,0.6106
U002779,2026-01-01,software,0.5879
U002780,2026-01-01,cloud,0.7893
U002781,2026-01-01,none,0.9973
U002782,2026-01-01,streaming,0.4097
U002783,2026-01-01,insurance,0.4938
U002784,2026-01-01,streaming,0.5419
U002785,2026-01-01,none,0.7081
U002786,2026-01-01,cloud,0.7298
U002787,2026-01-01,none,0.9995
U002788,2026-01-01,music,0.8542
U002789,2026-01-01,cloud,0.8571
U002790,2026-01-01,streaming,0.9437
U002791,2026-01-01,mobile,0.6596
U002792,2026-01-01,insurance,0.8616
U002793,2026-01-01,none,0.9779
U002794,2026-01-01,insurance,0.8978
U002795,2026-01-01,streaming,0.3285
U002796,2026-01-01,none,0.8678
U002797,2026-01-01,software,0.6761
U002798,2026-01-01,mobile,0.6009
U002799,2026-01-01,insurance,0.4575
U002800,2026-01-01,mobile,0.4875
U002801,2026-01-01,none,0.9616
U002802,2026-01-01,none,0.9991
U002803,2026-01-01,cloud,0.6487
U002804,2026-01-01,streaming,0.9012
U002805,2026-01-01,mobile,0.3748
U002806,2026-01-01,none,0.8847
U002807,2026-01-01,none,0.9998
U002808,2026-01-01,none,0.9649
U002809,2026-01-01,cloud,0.4574
U002810,2026-01-01,none,0.5234
U002811,2026-01-01,gym,0.7244
U002812,2026-01-01,software,0.5598
U002813,2026-01-01,insurance,0.814
U002814,2026-01-01,none,0.9713
U002815,2026-01-01,cloud,0.5052
U002816,2026-01-01,gym,0.4521
U002817,2026-01-01,gym,0.7247
U002818,2026-01-01,none,0.743
U002819,2026-01-01,none,0.5056
U002820,2026-01-01,none,0.9996
U002821,2026-01-01,cloud,0.5268
U002822,2026-01-01,insurance,0.3662
U002823,2026-01-01,gym,0.5214
U002824,2026-01-01,none,0.8158
U002825,2026-01-01,none,0.906
U002826,2026-01-01,none,0.5706
U002827,2026-01-01,none,0.2814
U002828,2026-01-01,insurance,0.5237
U002829,2026-01-01,none,0.9965
U002830,2026-01-01,streaming,0.8678
U002831,2026-01-01,cloud,0.4921
U002832,2026-01-01,insurance,0.4395
U002833,2026-01-01,music,0.3589
U002834,2026-01-01,software,0.4531
U002835,2026-01-01,streaming,0.5099
U002836,2026-01-01,streaming,0.7004
U002837,2026-01-01,software,0.876
U002838,2026-01-01,music,0.4976
U002839,2026-01-01,cloud,0.8751
U002840,2026-01-01,cloud,0.6145
U002841,2026-01-01,gym,0.5163
U002842,2026-01-01,none,0.9783
U002843,2026-01-01,cloud,0.8224
U002844,2026-01-01,software,0.4442
U002845,2026-01-01,music,0.408
U002846,2026-01-01,music,0.4895
U002847,2026-01-01,streaming,0.4677
U002848,2026-01-01,none,0.9434
U002849,2026-01-01,none,0.9622
U002850,2026-01-01,software,0.6178
U002851,2026-01-01,cloud,0.624
U002852,2026-01-01,insurance,0.4592
U002853,2026-01-01,none,0.9948
U002854,2026-01-01,none,1.0
U002855,2026-01-01,none,0.5374
U002856,2026-01-01,cloud,0.5275
U002857,2026-01-01,none,0.7979
U002858,2026-01-01,music,0.6378
U002859,2026-01-01,streaming,0.4138
U002860,2026-01-01,software,0.3624
U002861,2026-01-01,mobile,0.3845
U002862,2026-01-01,gym,0.8291
U002863,2026-01-01,mobile,0.8225
U002864,2026-01-01,gym,0.7449
U002865,2026-01-01,software,0.5
U002866,2026-01-01,music,0.4492
U002867,2026-01-01,gym,0.8891
U002868,2026-01-01,mobile,0.9094
U002869,2026-01-01,insurance,0.6655
U002870,2026-01-01,gym,0.8278
U002871,2026-01-01,insurance,0.5287
U002872,2026-01-01,music,0.8144
U002873,2026-01-01,none,0.9912
U002874,2026-01-01,none,0.9016
U002875,2026-01-01,mobile,0.87
U002876,2026-01-01,none,0.953
U002877,2026-01-01,streaming,0.7293
U002878,2026-01-01,music,0.3967
U002879,2026-01-01,insurance,0.7559
U002880,2026-01-01,mobile,0.4169
U002881,2026-01-01,cloud,0.4417
U002882,2026-01-01,gym,0.3851
U002883,2026-01-01,music,0.4678
U002884,2026-01-01,gym,0.4458
U002885,2026-01-01,gym,0.6691
U002886,2026-01-01,gym,0.5325
U002887,2026-01-01,mobile,0.568
U002888,2026-01-01,gym,0.8324
U002889,2026-01-01,insurance,0.5958
U002890,2026-01-01,gym,0.7062
U002891,2026-01-01,none,0.8865
U002892,2026-01-01,music,0.6903
U002893,2026-01-01,mobile,0.3307
U002894,2026-01-01,streaming,0.7327
U002895,2026-01-01,gym,0.5013
U002896,2026-01-01,music,0.6833
U002897,2026-01-01,insurance,0.8647
U002898,2026-01-01,none,0.8053
U002899,2026-01-01,music,0.6182
U002900,2026-01-01,insurance,0.605
U002901,2026-01-01,none,0.9205
U002902,2026-01-01,mobile,0.4236
U002903,2026-01-01,music,0.5287
U002904,2026-01-01,none,0.9984
U002905,2026-01-01,streaming,0.6561
U002906,2026-01-01,none,0.9879
U002907,2026-01-01,none,0.7538
U002908,2026-01-01,cloud,0.4903
U002909,2026-01-01,cloud,0.7251
U002910,2026-01-01,none,0.9999
U002911,2026-01-01,none,0.99
U002912,2026-01-01,insurance,0.3383
U002913,2026-01-01,insurance,0.602
U002914,2026-01-01,streaming,0.8783
U002915,2026-01-01,insurance,0.8748
U002916,2026-01-01,cloud,0.6775
U002917,2026-01-01,insurance,0.4914
U002918,2026-01-01,music,0.6514
U002919,2026-01-01,streaming,0.529
U002920,2026-01-01,gym,0.471
U002921,2026-01-01,software,0.6579
U002922,2026-01-01,software,0.6601
U002923,2026-01-01,mobile,0.5734
U002924,2026-01-01,gym,0.6496
U002925,2026-01-01,insurance,0.4674
U002926,2026-01-01,software,0.8796
U002927,2026-01-01,gym,0.32
U002928,2026-01-01,cloud,0.718
U002929,2026-01-01,software,0.7706
U002930,2026-01-01,mobile,0.8255
U002931,2026-01-01,streaming,0.4982
U002932,2026-01-01,software,0.7349
U002933,2026-01-01,cloud,0.8108
U002934,2026-01-01,insurance,0.4283
U002935,2026-01-01,mobile,0.4072
U002936,2026-01-01,gym,0.4197
U002937,2026-01-01,cloud,0.6878
U002938,2026-01-01,cloud,0.5338
U002939,2026-01-01,none,0.9031
U002940,2026-01-01,none,0.9324
U002941,2026-01-01,none,0.9749
U002942,2026-01-01,mobile,0.8951
U002943,2026-01-01,software,0.3898
U002944,2026-01-01,none,0.5378
U002945,2026-01-01,none,0.4916
U002946,2026-01-01,music,0.3454
U002947,2026-01-01,cloud,0.677
U002948,2026-01-01,none,0.5731
U002949,2026-01-01,insurance,0.4964
U002950,2026-01-01,insurance,0.8526
U002951,2026-01-01,none,0.9626
U002952,2026-01-01,streaming,0.455
U002953,2026-01-01,none,0.9851
U002954,2026-01-01,cloud,0.8545
U002955,2026-01-01,none,0.904
U002956,2026-01-01,none,0.9987
U002957,2026-01-01,gym,0.5057
U002958,2026-01-01,insurance,0.4018
U002959,2026-01-01,none,0.3276
U002960,2026-01-01,software,0.5219
U002961,2026-01-01,gym,0.5054
U002962,2026-01-01,software,0.4399
U002963,2026-01-01,software,0.6108
U002964,2026-01-01,music,0.4341
U002965,2026-01-01,cloud,0.8814
U002966,2026-01-01,insurance,0.5783
U002967,2026-01-01,insurance,0.4862
U002968,2026-01-01,music,0.4509
U002969,2026-01-01,insurance,0.6667
U002970,2026-01-01,mobile,0.8431
U002971,2026-01-01,none,0.4822
U002972,2026-01-01,gym,0.5651
U002973,2026-01-01,cloud,0.6995
U002974,2026-01-01,none,0.9949
U002975,2026-01-01,gym,0.6925
U002976,2026-01-01,none,0.9933
U002977,2026-01-01,software,0.4513
U002978,2026-01-01,streaming,0.4551
U002979,2026-01-01,streaming,0.7359
U002980,2026-01-01,none,0.9856
U002981,2026-01-01,none,0.9996
U002982,2026-01-01,gym,0.5222
U002983,2026-01-01,music,0.6098
U002984,2026-01-01,cloud,0.5807
U002985,2026-01-01,software,0.482
U002986,2026-01-01,mobile,0.8129
U002987,2026-01-01,software,0.8125
U002988,2026-01-01,none,0.9719
U002989,2026-01-01,mobile,0.3715
U002990,2026-01-01,cloud,0.3701
U002991,2026-01-01,none,0.8663
U002992,2026-01-01,none,0.4719
U002993,2026-01-01,none,0.4039
U002994,2026-01-01,music,0.4545
U002995,2026-01-01,none,0.8072
U002996,2026-01-01,insurance,0.6973
U002997,2026-01-01,streaming,0.7425
U002998,2026-01-01,mobile,0.58
U002999,2026-01-01,insurance,0.8744
U003000,2026-01-01,none,0.9976
U003001,2026-01-01,cloud,0.8496
U003002,2026-01-01,none,0.9451
U003003,2026-01-01,software,0.5054
U003004,2026-01-01,none,0.9958
U003005,2026-01-01,mobile,0.5303
U003006,2026-01-01,none,0.8654
U003007,2026-01-01,music,0.3944
U003008,2026-01-01,insurance,0.4401
U003009,2026-01-01,insurance,0.4759
U003010,2026-01-01,streaming,0.5402
U003011,2026-01-01,none,0.4891
U003012,2026-01-01,mobile,0.816
U003013,2026-01-01,music,0.7387
U003014,2026-01-01,streaming,0.5587
U003015,2026-01-01,software,0.6012
U003016,2026-01-01,software,0.4986
U003017,2026-01-01,none,0.866
U003018,2026-01-01,gym,0.4515
U003019,2026-01-01,cloud,0.432
U003020,2026-01-01,none,0.6866
U003021,2026-01-01,software,0.6012
U003022,2026-01-01,none,0.8922
U003023,2026-01-01,software,0.4222
U003024,2026-01-01,none,0.9999
U003025,2026-01-01,cloud,0.5281
U003026,2026-01-01,none,0.9888
U003027,2026-01-01,cloud,0.5313
U003028,2026-01-01,streaming,0.8903
U003029,2026-01-01,none,0.9801
U003030,2026-01-01,none,0.7235
U003031,2026-01-01,streaming,0.5056
U003032,2026-01-01,none,0.7716
U003033,2026-01-01,none,0.988
U003034,2026-01-01,insurance,0.3718
U003035,2026-01-01,streaming,0.6011
U003036,2026-01-01,none,0.9944
U003037,2026-01-01,cloud,0.7087
U003038,2026-01-01,streaming,0.8601
U003039,2026-01-01,none,0.9817
U003040,2026-01-01,cloud,0.3804
U003041,2026-01-01,cloud,0.6918
U003042,2026-01-01,none,0.6528
U003043,2026-01-01,none,0.9972
U003044,2026-01-01,gym,0.3777
U003045,2026-01-01,mobile,0.4918
U003046,2026-01-01,music,0.6585
U003047,2026-01-01,none,0.9638
U003048,2026-01-01,cloud,0.4608
U003049,2026-01-01,none,0.9999
U003050,2026-01-01,insurance,0.4989
U003051,2026-01-01,music,0.531
U003052,2026-01-01,insurance,0.619
U003053,2026-01-01,none,0.8741
U003054,2026-01-01,gym,0.4405
U003055,2026-01-01,none,0.9894
U003056,2026-01-01,insurance,0.5774
U003057,2026-01-01,none,0.7129
U003058,2026-01-01,software,0.4967
U003059,2026-01-01,mobile,0.6952
U003060,2026-01-01,none,0.9349
U003061,2026-01-01,none,0.7935
U003062,2026-01-01,cloud,0.4565
U003063,2026-01-01,gym,0.4899
U003064,2026-01-01,none,0.9986
U003065,2026-01-01,gym,0.4255
U003066,2026-01-01,mobile,0.4344
U003067,2026-01-01,music,0.5943
U003068,2026-01-01,music,0.4096
U003069,2026-01-01,none,0.3548
U003070,2026-01-01,none,0.6946
U003071,2026-01-01,software,0.3341
U003072,2026-01-01,software,0.854
U003073,2026-01-01,none,0.8659
U003074,2026-01-01,none,0.9779
U003075,2026-01-01,gym,0.2944
U003076,2026-01-01,software,0.868
U003077,2026-01-01,insurance,0.6525
U003078,2026-01-01,insurance,0.5007
U003079,2026-01-01,none,0.953
U003080,2026-01-01,cloud,0.6358
U003081,2026-01-01,cloud,0.4833
U003082,2026-01-01,mobile,0.7123
U003083,2026-01-01,cloud,0.3726
U003084,2026-01-01,streaming,0.5635
U003085,2026-01-01,mobile,0.4974
U003086,2026-01-01,software,0.479
U003087,2026-01-01,cloud,0.5515
U003088,2026-01-01,none,0.9768
U003089,2026-01-01,none,0.5215
U003090,2026-01-01,cloud,0.3348
U003091,2026-01-01,insurance,0.7389
U003092,2026-01-01,gym,0.3212
U003093,2026-01-01,gym,0.4538
U003094,2026-01-01,software,0.3631
U003095,2026-01-01,cloud,0.4939
U003096,2026-01-01,software,0.6339
U003097,2026-01-01,none,0.5427
U003098,2026-01-01,none,0.9997
U003099,2026-01-01,mobile,0.4647
U003100,2026-01-01,none,0.9702
U003101,2026-01-01,gym,0.5182
U003102,2026-01-01,software,0.8867
U003103,2026-01-01,insurance,0.5181
U003104,2026-01-01,insurance,0.2647
U003105,2026-01-01,insurance,0.668
U003106,2026-01-01,none,0.9972
U003107,2026-01-01,none,0.9517
U003108,2026-01-01,none,0.4854
U003109,2026-01-01,insurance,0.3241
U003110,2026-01-01,gym,0.5497
U003111,2026-01-01,music,0.4547
U003112,2026-01-01,gym,0.6309
U003113,2026-01-01,streaming,0.5996
U003114,2026-01-01,none,0.7978
U003115,2026-01-01,none,0.8998
U003116,2026-01-01,music,0.5487
U003117,2026-01-01,streaming,0.5002
U003118,2026-01-01,none,0.7161
U003119,2026-01-01,streaming,0.4836
U003120,2026-01-01,none,0.9984
U003121,2026-01-01,insurance,0.5825
U003122,2026-01-01,music,0.4665
U003123,2026-01-01,music,0.3833
U003124,2026-01-01,none,0.9996
U003125,2026-01-01,insurance,0.4982
U003126,2026-01-01,gym,0.4567
U003127,2026-01-01,gym,0.3802
U003128,2026-01-01,music,0.3593
U003129,2026-01-01,insurance,0.2933
U003130,2026-01-01,gym,0.3843
U003131,2026-01-01,none,0.6597
U003132,2026-01-01,none,0.6623
U003133,2026-01-01,cloud,0.3627
U003134,2026-01-01,cloud,0.8504
U003135,2026-01-01,music,0.7503
U003136,2026-01-01,cloud,0.5534
U003137,2026-01-01,mobile,0.9035
U003138,2026-01-01,insurance,0.5475
U003139,2026-01-01,none,0.999
U003140,2026-01-01,streaming,0.6177
U003141,2026-01-01,none,0.9998
U003142,2026-01-01,cloud,0.6457
U003143,2026-01-01,insurance,0.9046
U003144,2026-01-01,none,0.9648
U003145,2026-01-01,streaming,0.7174
U003146,2026-01-01,cloud,0.8021
U003147,2026-01-01,none,0.8976
U003148,2026-01-01,none,0.8268
U003149,2026-01-01,mobile,0.4268
U003150,2026-01-01,cloud,0.8415
U003151,2026-01-01,streaming,0.5847
U003152,2026-01-01,gym,0.4653
U003153,2026-01-01,streaming,0.4655
U003154,2026-01-01,streaming,0.9217
U003155,2026-01-01,software,0.7233
U003156,2026-01-01,none,0.9832
U003157,2026-01-01,none,0.9991
U003158,2026-01-01,insurance,0.441
U003159,2026-01-01,none,0.6375
U003160,2026-01-01,software,0.534
U003161,2026-01-01,none,0.67
U003162,2026-01-01,gym,0.6101
U003163,2026-01-01,none,0.9996
U003164,2026-01-01,insurance,0.8377
U003165,2026-01-01,streaming,0.5118
U003166,2026-01-01,mobile,0.4883
U003167,2026-01-01,none,0.9943
U003168,2026-01-01,streaming,0.8251
U003169,2026-01-01,none,0.9877
U003170,2026-01-01,insurance,0.4674
U003171,2026-01-01,none,0.5877
U003172,2026-01-01,none,0.9929
U003173,2026-01-01,cloud,0.7569
U003174,2026-01-01,gym,0.727
U003175,2026-01-01,insurance,0.5545
U003176,2026-01-01,music,0.4687
U003177,2026-01-01,none,0.8448
U003178,2026-01-01,none,0.9999
U003179,2026-01-01,mobile,0.5018
U003180,2026-01-01,music,0.934
U003181,2026-01-01,none,0.9933
U003182,2026-01-01,mobile,0.4947
U003183,2026-01-01,none,0.9678
U003184,2026-01-01,software,0.6554
U003185,2026-01-01,streaming,0.5521
U003186,2026-01-01,gym,0.7574
U003187,2026-01-01,software,0.3564
U003188,2026-01-01,none,0.4238
U003189,2026-01-01,software,0.4435
U003190,2026-01-01,software,0.8657
U003191,2026-01-01,streaming,0.2938
U003192,2026-01-01,mobile,0.5313
U003193,2026-01-01,gym,0.3542
U003194,2026-01-01,gym,0.5029
U003195,2026-01-01,none,0.9503
U003196,2026-01-01,music,0.7207
U003197,2026-01-01,insurance,0.4897
U003198,2026-01-01,gym,0.621
U003199,2026-01-01,streaming,0.6614
U003200,2026-01-01,gym,0.8562
U003201,2026-01-01,music,0.5944
U003202,2026-01-01,none,0.7284
U003203,2026-01-01,gym,0.4656
U003204,2026-01-01,cloud,0.4221
U003205,2026-01-01,insurance,0.826
U003206,2026-01-01,mobile,0.8663
U003207,2026-01-01,streaming,0.4871
U003208,2026-01-01,streaming,0.8023
U003209,2026-01-01,software,0.5933
U003210,2026-01-01,none,0.7136
U003211,2026-01-01,streaming,0.5093
U003212,2026-01-01,streaming,0.3529
U003213,2026-01-01,music,0.621
U003214,2026-01-01,none,0.9634
U003215,2026-01-01,none,0.996
U003216,2026-01-01,gym,0.4939
U003217,2026-01-01,none,0.9785
U003218,2026-01-01,mobile,0.4772
U003219,2026-01-01,insurance,0.4056
U003220,2026-01-01,none,0.5215
U003221,2026-01-01,none,0.9361
U003222,2026-01-01,none,0.9859
U003223,2026-01-01,software,0.4986
U003224,2026-01-01,mobile,0.8906
U003225,2026-01-01,none,0.7181
U003226,2026-01-01,music,0.4276
U003227,2026-01-01,streaming,0.9112
U003228,2026-01-01,cloud,0.3387
U003229,2026-01-01,none,0.7236
U003230,2026-01-01,cloud,0.444
U003231,2026-01-01,gym,0.4301
U003232,2026-01-01,gym,0.4659
U003233,2026-01-01,mobile,0.6118
U003234,2026-01-01,music,0.5664
U003235,2026-01-01,music,0.6093
U003236,2026-01-01,insurance,0.6428
U003237,2026-01-01,insurance,0.6503
U003238,2026-01-01,software,0.6853
U003239,2026-01-01,insurance,0.6672
U003240,2026-01-01,cloud,0.8051
U003241,2026-01-01,streaming,0.8296
U003242,2026-01-01,insurance,0.677
U003243,2026-01-01,music,0.7619
U003244,2026-01-01,insurance,0.5944
U003245,2026-01-01,gym,0.4685
U003246,2026-01-01,none,0.8454
U003247,2026-01-01,none,0.5828
U003248,2026-01-01,software,0.859
U003249,2026-01-01,streaming,0.3684
U003250,2026-01-01,none,0.9129
U003251,2026-01-01,software,0.5066
U003252,2026-01-01,gym,0.4423
U003253,2026-01-01,streaming,0.6632
U003254,2026-01-01,none,0.9986
U003255,2026-01-01,streaming,0.6248
U003256,2026-01-01,music,0.6391
U003257,2026-01-01,cloud,0.618
U003258,2026-01-01,none,1.0
U003259,2026-01-01,streaming,0.3841
U003260,2026-01-01,streaming,0.3882
