client_id,cutoff_date,target_next_recurring_merchant,confidence
U001713,2026-01-01,none,0.4694
U001714,2026-01-01,insurance,0.6368
U001715,2026-01-01,streaming,0.4376
U001716,2026-01-01,insurance,0.3522
U001717,2026-01-01,none,0.4536
U001718,2026-01-01,software,0.3993
U001719,2026-01-01,streaming,0.7237
U001720,2026-01-01,streaming,0.4029
U001721,2026-01-01,gym,1.0
U001722,2026-01-01,none,0.476
U001723,2026-01-01,music,0.2722
U001724,2026-01-01,cloud,0.4187
U001725,2026-01-01,streaming,0.4165
U001726,2026-01-01,cloud,0.3843
U001727,2026-01-01,mobile,0.2852
U001728,2026-01-01,streaming,0.3423
U001729,2026-01-01,none,0.4828
U001730,2026-01-01,software,0.5714
U001731,2026-01-01,none,0.2538
U001732,2026-01-01,cloud,0.535
U001733,2026-01-01,none,0.3944
U001734,2026-01-01,none,0.4462
U001735,2026-01-01,insurance,0.3231
U001736,2026-01-01,none,0.555
U001737,2026-01-01,software,1.0
U001738,2026-01-01,streaming,0.5403
U001739,2026-01-01,music,0.4321
U001740,2026-01-01,none,0.3466
U001741,2026-01-01,none,0.5834
U001742,2026-01-01,software,0.4659
U001743,2026-01-01,insurance,0.5
U001744,2026-01-01,insurance,0.6019
U001745,2026-01-01,insurance,0.3168
U001746,2026-01-01,cloud,0.4203
U001747,2026-01-01,none,0.6672
U001748,2026-01-01,music,0.4477
U001749,2026-01-01,none,1.0
U001750,2026-01-01,none,0.3771
U001751,2026-01-01,streaming,0.75
U001752,2026-01-01,insurance,0.3605
U001753,2026-01-01,music,0.3925
U001754,2026-01-01,insurance,0.722
U001755,2026-01-01,streaming,0.3981
U001756,2026-01-01,streaming,0.3914
U001757,2026-01-01,none,0.6101
U001758,2026-01-01,gym,0.3648
U001759,2026-01-01,cloud,0.6985
U001760,2026-01-01,music,0.5714
U001761,2026-01-01,music,0.7787
U001762,2026-01-01,music,0.4009
U001763,2026-01-01,gym,0.3602
U001764,2026-01-01,insurance,0.5
U001765,2026-01-01,cloud,0.4901
U001766,2026-01-01,gym,0.7244
U001767,2026-01-01,cloud,0.555
U001768,2026-01-01,gym,0.3649
U001769,2026-01-01,none,0.4863
U001770,2026-01-01,insurance,0.4619
U001771,2026-01-01,none,0.8333
U001772,2026-01-01,insurance,0.3299
U001773,2026-01-01,insurance,0.2742
U001774,2026-01-01,none,0.6366
U001775,2026-01-01,streaming,0.6136
U001776,2026-01-01,none,0.7576
U001777,2026-01-01,streaming,0.3421
U001778,2026-01-01,music,0.4601
U001779,2026-01-01,none,0.5686
U001780,2026-01-01,none,0.3755
U001781,2026-01-01,streaming,0.4698
U001782,2026-01-01,music,0.3935
U001783,2026-01-01,cloud,0.5526
U001784,2026-01-01,gym,1.0
U001785,2026-01-01,none,0.7576
U001786,2026-01-01,software,0.5645
U001787,2026-01-01,streaming,0.2889
U001788,2026-01-01,music,0.3783
U001789,2026-01-01,none,0.422
U001790,2026-01-01,insurance,0.3762
U001791,2026-01-01,none,0.5366
U001792,2026-01-01,gym,0.3256
U001793,2026-01-01,mobile,0.3196
U001794,2026-01-01,none,0.5514
U001795,2026-01-01,streaming,0.3909
U001796,2026-01-01,none,0.3601
U001797,2026-01-01,streaming,0.5931
U001798,2026-01-01,gym,0.3625
U001799,2026-01-01,cloud,0.5435
U001800,2026-01-01,none,0.3558
U001801,2026-01-01,none,0.4719
U001802,2026-01-01,none,0.4084
U001803,2026-01-01,none,0.3613
U001804,2026-01-01,streaming,0.4537
U001805,2026-01-01,none,0.7029
U001806,2026-01-01,insurance,0.3659
U001807,2026-01-01,none,0.4877
U001808,2026-01-01,none,0.3021
U001809,2026-01-01,none,0.5
U001810,2026-01-01,cloud,0.8686
U001811,2026-01-01,mobile,0.4362
U001812,2026-01-01,mobile,1.0
U001813,2026-01-01,insurance,0.4667
U001814,2026-01-01,none,0.3881
U001815,2026-01-01,streaming,0.3724
U001816,2026-01-01,insurance,0.5695
U001817,2026-01-01,cloud,0.3422
U001818,2026-01-01,none,0.3673
U001819,2026-01-01,none,0.432
U001820,2026-01-01,mobile,0.429
U001821,2026-01-01,cloud,0.6074
U001822,2026-01-01,none,0.5718
U001823,2026-01-01,mobile,0.4364
U001824,2026-01-01,cloud,0.2842
U001825,2026-01-01,mobile,0.2866
U001826,2026-01-01,mobile,0.3164
U001827,2026-01-01,none,1.0
U001828,2026-01-01,streaming,0.5831
U001829,2026-01-01,insurance,0.348
U001830,2026-01-01,mobile,1.0
U001831,2026-01-01,none,0.3995
U001832,2026-01-01,none,0.413
U001833,2026-01-01,streaming,0.9053
U001834,2026-01-01,none,0.2515
U001835,2026-01-01,music,0.4121
U001836,2026-01-01,cloud,0.4694
U001837,2026-01-01,music,0.7139
U001838,2026-01-01,cloud,0.7055
U001839,2026-01-01,cloud,0.3425
U001840,2026-01-01,cloud,0.6133
U001841,2026-01-01,none,0.391
U001842,2026-01-01,none,0.4386
U001843,2026-01-01,insurance,0.3327
U001844,2026-01-01,none,0.443
U001845,2026-01-01,streaming,0.4029
U001846,2026-01-01,streaming,0.2961
U001847,2026-01-01,cloud,0.4218
U001848,2026-01-01,none,0.4814
U001849,2026-01-01,none,0.3228
U001850,2026-01-01,music,0.4118
U001851,2026-01-01,none,0.3148
U001852,2026-01-01,cloud,0.5426
U001853,2026-01-01,none,0.7576
U001854,2026-01-01,none,1.0
U001855,2026-01-01,software,0.5022
U001856,2026-01-01,none,0.6305
U001857,2026-01-01,none,0.3376
U001858,2026-01-01,none,0.4088
U001859,2026-01-01,insurance,0.3991
U001860,2026-01-01,insurance,0.5999
U001861,2026-01-01,none,0.4439
U001862,2026-01-01,streaming,0.2983
U001863,2026-01-01,none,0.4726
U001864,2026-01-01,gym,0.3657
U001865,2026-01-01,streaming,0.3986
U001866,2026-01-01,insurance,0.2771
U001867,2026-01-01,insurance,1.0
U001868,2026-01-01,cloud,1.0
U001869,2026-01-01,insurance,0.4316
U001870,2026-01-01,none,0.4792
U001871,2026-01-01,none,0.3271
U001872,2026-01-01,none,0.3171
U001873,2026-01-01,streaming,0.3977
U001874,2026-01-01,none,0.3825
U001875,2026-01-01,none,0.3087
U001876,2026-01-01,cloud,0.5
U001877,2026-01-01,music,0.4633
U001878,2026-01-01,gym,0.7857
U001879,2026-01-01,streaming,0.3499
U001880,2026-01-01,cloud,0.5777
U001881,2026-01-01,none,0.7576
U001882,2026-01-01,streaming,0.2576
U001883,2026-01-01,music,0.5267
U001884,2026-01-01,streaming,0.75
U001885,2026-01-01,none,0.5796
U001886,2026-01-01,none,0.282
U001887,2026-01-01,software,0.3269
U001888,2026-01-01,streaming,0.5766
U001889,2026-01-01,music,0.3796
U001890,2026-01-01,none,0.4518
U001891,2026-01-01,streaming,0.433
U001892,2026-01-01,none,0.3743
U001893,2026-01-01,insurance,0.5609
U001894,2026-01-01,none,0.7576
U001895,2026-01-01,none,1.0
U001896,2026-01-01,streaming,0.4919
U001897,2026-01-01,gym,0.3626
U001898,2026-01-01,none,0.6667
U001899,2026-01-01,software,0.4277
U001900,2026-01-01,gym,0.5
U001901,2026-01-01,music,0.468
U001902,2026-01-01,none,0.4971
U001903,2026-01-01,none,1.0
U001904,2026-01-01,insurance,0.3267
U001905,2026-01-01,none,1.0
U001906,2026-01-01,streaming,0.3929
U001907,2026-01-01,insurance,0.5
U001908,2026-01-01,gym,0.761
U001909,2026-01-01,none,0.3527
U001910,2026-01-01,software,0.5427
U001911,2026-01-01,insurance,0.3938
U001912,2026-01-01,none,0.5669
U001913,2026-01-01,none,0.4392
U001914,2026-01-01,streaming,0.5227
U001915,2026-01-01,streaming,0.5168
U001916,2026-01-01,insurance,1.0
U001917,2026-01-01,gym,0.761
U001918,2026-01-01,insurance,0.6667
U001919,2026-01-01,mobile,0.3888
U001920,2026-01-01,cloud,0.5996
U001921,2026-01-01,none,0.2492
U001922,2026-01-01,none,1.0
U001923,2026-01-01,software,1.0
U001924,2026-01-01,gym,1.0
U001925,2026-01-01,none,0.7576
U001926,2026-01-01,none,0.7576
U001927,2026-01-01,software,0.3299
U001928,2026-01-01,none,0.7576
U001929,2026-01-01,music,0.4958
U001930,2026-01-01,streaming,0.4874
U001931,2026-01-01,mobile,0.2224
U001932,2026-01-01,mobile,0.6748
U001933,2026-01-01,insurance,0.3829
U001934,2026-01-01,none,0.497
U001935,2026-01-01,none,0.3533
U001936,2026-01-01,streaming,0.4562
U001937,2026-01-01,none,0.4432
U001938,2026-01-01,streaming,0.2686
U001939,2026-01-01,streaming,0.6802
U001940,2026-01-01,none,0.3705
U001941,2026-01-01,mobile,0.4182
U001942,2026-01-01,none,0.4318
U001943,2026-01-01,none,0.7
U001944,2026-01-01,music,0.3852
U001945,2026-01-01,none,0.3855
U001946,2026-01-01,none,0.4605
U001947,2026-01-01,none,0.3819
U001948,2026-01-01,streaming,0.2869
U001949,2026-01-01,insurance,0.276
U001950,2026-01-01,streaming,0.4208
U001951,2026-01-01,music,0.4011
U001952,2026-01-01,none,0.3814
U001953,2026-01-01,mobile,0.3203
U001954,2026-01-01,streaming,0.3388
U001955,2026-01-01,mobile,0.3669
U001956,2026-01-01,music,0.4063
U001957,2026-01-01,mobile,0.5854
U001958,2026-01-01,streaming,0.4415
U001959,2026-01-01,insurance,0.5047
U001960,2026-01-01,streaming,0.4674
U001961,2026-01-01,none,0.2944
U001962,2026-01-01,none,1.0
U001963,2026-01-01,none,0.4846
U001964,2026-01-01,gym,0.3915
U001965,2026-01-01,insurance,0.6387
U001966,2026-01-01,none,0.4204
U001967,2026-01-01,none,0.4093
U001968,2026-01-01,insurance,0.3716
U001969,2026-01-01,software,0.4605
U001970,2026-01-01,none,0.4388
U001971,2026-01-01,insurance,1.0
U001972,2026-01-01,none,0.3075
U001973,2026-01-01,music,0.7243
U001974,2026-01-01,cloud,0.3255
U001975,2026-01-01,none,0.378
U001976,2026-01-01,insurance,0.7672
U001977,2026-01-01,insurance,0.6301
U001978,2026-01-01,music,0.5544
U001979,2026-01-01,streaming,0.2802
U001980,2026-01-01,music,0.4171
U001981,2026-01-01,insurance,0.2569
U001982,2026-01-01,cloud,0.3657
U001983,2026-01-01,mobile,0.4548
U001984,2026-01-01,insurance,0.2623
U001985,2026-01-01,insurance,0.5128
U001986,2026-01-01,streaming,0.5648
U001987,2026-01-01,streaming,0.368
U001988,2026-01-01,streaming,0.5705
U001989,2026-01-01,none,0.4605
U001990,2026-01-01,insurance,0.4099
U001991,2026-01-01,none,0.7576
U001992,2026-01-01,gym,0.3423
U001993,2026-01-01,music,0.5054
U001994,2026-01-01,none,0.5199
U001995,2026-01-01,gym,0.2797
U001996,2026-01-01,none,0.4275
U001997,2026-01-01,streaming,0.75
U001998,2026-01-01,none,0.7576
U001999,2026-01-01,none,0.6586
U002000,2026-01-01,insurance,0.4028
U002001,2026-01-01,music,0.5229
U002002,2026-01-01,none,1.0
U002003,2026-01-01,streaming,0.2777
U002004,2026-01-01,none,0.4223
U002005,2026-01-01,insurance,0.2854
U002006,2026-01-01,insurance,0.3844
U002007,2026-01-01,insurance,0.5
U002008,2026-01-01,none,0.5906
U002009,2026-01-01,cloud,0.3552
U002010,2026-01-01,insurance,0.577
U002011,2026-01-01,gym,0.2981
U002012,2026-01-01,mobile,0.3198
U002013,2026-01-01,none,0.414
U002014,2026-01-01,none,0.5022
U002015,2026-01-01,none,0.4365
U002016,2026-01-01,gym,0.7595
U002017,2026-01-01,none,0.3911
U002018,2026-01-01,music,0.391
U002019,2026-01-01,music,0.4491
U002020,2026-01-01,none,0.7576
U002021,2026-01-01,none,0.4134
U002022,2026-01-01,none,0.7576
U002023,2026-01-01,none,1.0
U002024,2026-01-01,streaming,0.5015
U002025,2026-01-01,gym,1.0
U002026,2026-01-01,none,0.394
U002027,2026-01-01,none,0.3672
U002028,2026-01-01,streaming,0.352
U002029,2026-01-01,insurance,0.5
U002030,2026-01-01,mobile,0.3915
U002031,2026-01-01,gym,0.3769
U002032,2026-01-01,software,1.0
U002033,2026-01-01,none,0.4205
U002034,2026-01-01,none,0.3527
U002035,2026-01-01,insurance,0.5575
U002036,2026-01-01,mobile,0.4909
U002037,2026-01-01,none,0.7576
U002038,2026-01-01,none,1.0
U002039,2026-01-01,none,0.3795
U002040,2026-01-01,none,0.4336
U002041,2026-01-01,mobile,0.3329
U002042,2026-01-01,software,0.4627
U002043,2026-01-01,none,0.7576
U002044,2026-01-01,none,0.826
U002045,2026-01-01,music,0.5426
U002046,2026-01-01,none,0.3204
U002047,2026-01-01,mobile,0.304
U002048,2026-01-01,cloud,1.0
U002049,2026-01-01,none,0.2879
U002050,2026-01-01,software,0.4877
U002051,2026-01-01,cloud,0.5572
U002052,2026-01-01,cloud,0.332
U002053,2026-01-01,software,0.375
U002054,2026-01-01,software,0.3591
U002055,2026-01-01,none,0.3184
U002056,2026-01-01,none,0.7576
U002057,2026-01-01,gym,0.3494
U002058,2026-01-01,none,0.4194
U002059,2026-01-01,music,0.3598
U002060,2026-01-01,mobile,1.0
U002061,2026-01-01,none,0.7576
U002062,2026-01-01,insurance,0.3791
U002063,2026-01-01,software,0.434
U002064,2026-01-01,none,0.3139
U002065,2026-01-01,none,0.2794
U002066,2026-01-01,insurance,0.361
U002067,2026-01-01,music,0.3661
U002068,2026-01-01,none,0.7576
U002069,2026-01-01,streaming,0.75
U002070,2026-01-01,none,0.4147
U002071,2026-01-01,streaming,0.7323
U002072,2026-01-01,none,0.2876
U002073,2026-01-01,none,0.8
U002074,2026-01-01,cloud,0.4477
U002075,2026-01-01,none,0.3794
U002076,2026-01-01,insurance,0.3774
U002077,2026-01-01,gym,0.3214
U002078,2026-01-01,music,0.4586
U002079,2026-01-01,none,1.0
U002080,2026-01-01,cloud,0.469
U002081,2026-01-01,insurance,0.337
U002082,2026-01-01,insurance,0.4175
U002083,2026-01-01,none,0.7576
U002084,2026-01-01,insurance,0.293
U002085,2026-01-01,gym,0.3752
U002086,2026-01-01,mobile,0.9171
U002087,2026-01-01,gym,0.3882
U002088,2026-01-01,music,0.5714
U002089,2026-01-01,cloud,0.3984
U002090,2026-01-01,none,1.0
U002091,2026-01-01,cloud,0.4766
U002092,2026-01-01,streaming,0.3523
U002093,2026-01-01,streaming,0.4553
U002094,2026-01-01,none,0.4907
U002095,2026-01-01,none,0.4467
U002096,2026-01-01,cloud,0.4369
U002097,2026-01-01,none,0.3749
U002098,2026-01-01,insurance,0.5
U002099,2026-01-01,none,0.3185
U002100,2026-01-01,music,0.6934
U002101,2026-01-01,music,0.4095
U002102,2026-01-01,streaming,0.4343
U002103,2026-01-01,mobile,0.5849
U002104,2026-01-01,none,0.4728
U002105,2026-01-01,none,0.3816
U002106,2026-01-01,none,0.2376
U002107,2026-01-01,insurance,0.3629
U002108,2026-01-01,none,0.3498
U002109,2026-01-01,gym,0.66
U002110,2026-01-01,music,0.4254
U002111,2026-01-01,none,0.2967
U002112,2026-01-01,cloud,0.7432
U002113,2026-01-01,none,0.4528
U002114,2026-01-01,streaming,0.4121
U002115,2026-01-01,insurance,0.277
U002116,2026-01-01,cloud,0.5451
U002117,2026-01-01,music,0.4004
U002118,2026-01-01,none,0.2784
U002119,2026-01-01,none,0.6068
U002120,2026-01-01,insurance,1.0
U002121,2026-01-01,streaming,0.4049
U002122,2026-01-01,insurance,1.0
U002123,2026-01-01,streaming,0.5781
U002124,2026-01-01,music,0.4079
U002125,2026-01-01,software,0.3068
U002126,2026-01-01,none,0.4122
U002127,2026-01-01,insurance,0.5
U002128,2026-01-01,none,0.3565
U002129,2026-01-01,mobile,0.4627
U002130,2026-01-01,music,0.2835
U002131,2026-01-01,none,0.3899
U002132,2026-01-01,streaming,0.3226
U002133,2026-01-01,streaming,0.4086
U002134,2026-01-01,none,0.3916
U002135,2026-01-01,insurance,0.4162
U002136,2026-01-01,none,0.3063
U002137,2026-01-01,streaming,0.3647
U002138,2026-01-01,software,0.6442
U002139,2026-01-01,none,0.4862
U002140,2026-01-01,streaming,0.7787
U002141,2026-01-01,music,0.4071
U002142,2026-01-01,streaming,0.5079
U002143,2026-01-01,music,0.3932
U002144,2026-01-01,none,1.0
U002145,2026-01-01,cloud,0.6706
U002146,2026-01-01,mobile,0.3757
U002147,2026-01-01,insurance,0.2269
U002148,2026-01-01,none,0.3935
U002149,2026-01-01,none,0.7576
U002150,2026-01-01,music,0.4993
U002151,2026-01-01,none,0.2463
U002152,2026-01-01,insurance,0.317
U002153,2026-01-01,none,0.3508
U002154,2026-01-01,none,0.388
U002155,2026-01-01,music,0.5714
U002156,2026-01-01,none,0.7576
U002157,2026-01-01,none,0.4117
U002158,2026-01-01,gym,0.2429
U002159,2026-01-01,software,0.2992
U002160,2026-01-01,cloud,0.3903
U002161,2026-01-01,none,0.4401
U002162,2026-01-01,mobile,0.3439
U002163,2026-01-01,none,0.36
U002164,2026-01-01,insurance,0.6593
U002165,2026-01-01,music,0.343
U002166,2026-01-01,music,0.2939
U002167,2026-01-01,mobile,0.3756
U002168,2026-01-01,mobile,1.0
U002169,2026-01-01,software,0.5738
U002170,2026-01-01,cloud,0.513
U002171,2026-01-01,none,0.3934
U002172,2026-01-01,mobile,0.3647
U002173,2026-01-01,insurance,0.3577
U002174,2026-01-01,mobile,0.4741
U002175,2026-01-01,none,0.4552
U002176,2026-01-01,mobile,0.4627
U002177,2026-01-01,cloud,0.5136
U002178,2026-01-01,none,0.3086
U002179,2026-01-01,software,0.5249
U002180,2026-01-01,gym,0.2954
U002181,2026-01-01,cloud,0.5106
U002182,2026-01-01,insurance,0.5
U002183,2026-01-01,none,0.3927
U002184,2026-01-01,insurance,0.5599
U002185,2026-01-01,cloud,0.3164
U002186,2026-01-01,mobile,0.5658
U002187,2026-01-01,insurance,0.4207
U002188,2026-01-01,software,1.0
U002189,2026-01-01,insurance,1.0
U002190,2026-01-01,cloud,0.2657
U002191,2026-01-01,music,0.4633
U002192,2026-01-01,streaming,0.3792
U002193,2026-01-01,none,0.5199
U002194,2026-01-01,insurance,0.6748
U002195,2026-01-01,gym,1.0
U002196,2026-01-01,none,0.4021
U002197,2026-01-01,mobile,0.5587
U002198,2026-01-01,software,0.6667
U002199,2026-01-01,streaming,1.0
U002200,2026-01-01,none,1.0
U002201,2026-01-01,none,0.333
U002202,2026-01-01,music,0.4896
U002203,2026-01-01,none,0.3236
U002204,2026-01-01,music,0.3005
U002205,2026-01-01,insurance,0.2998
U002206,2026-01-01,gym,0.5976
U002207,2026-01-01,none,0.4001
U002208,2026-01-01,none,0.5
U002209,2026-01-01,streaming,0.5168
U002210,2026-01-01,mobile,0.4285
U002211,2026-01-01,none,0.5604
U002212,2026-01-01,none,0.3506
U002213,2026-01-01,none,0.458
U002214,2026-01-01,streaming,0.2928
U002215,2026-01-01,none,0.3379
U002216,2026-01-01,none,0.6667
U002217,2026-01-01,none,0.3158
U002218,2026-01-01,none,0.5749
U002219,2026-01-01,mobile,0.2972
U002220,2026-01-01,software,0.4544
U002221,2026-01-01,insurance,0.3467
U002222,2026-01-01,streaming,0.4445
U002223,2026-01-01,none,0.4478
U002224,2026-01-01,none,0.3798
U002225,2026-01-01,none,0.5445
U002226,2026-01-01,none,0.4137
U002227,2026-01-01,mobile,0.3631
U002228,2026-01-01,none,0.7576
U002229,2026-01-01,cloud,0.3259
U002230,2026-01-01,insurance,0.3646
U002231,2026-01-01,mobile,0.5658
U002232,2026-01-01,gym,1.0
U002233,2026-01-01,cloud,0.4376
U002234,2026-01-01,music,0.5186
U002235,2026-01-01,software,0.5022
U002236,2026-01-01,none,0.4029
U002237,2026-01-01,none,0.2538
U002238,2026-01-01,none,0.3453
U002239,2026-01-01,streaming,0.2697
U002240,2026-01-01,cloud,0.4924
U002241,2026-01-01,music,0.3843
U002242,2026-01-01,none,0.5285
U002243,2026-01-01,software,0.3351
U002244,2026-01-01,insurance,0.4241
U002245,2026-01-01,none,0.3134
U002246,2026-01-01,gym,0.4147
U002247,2026-01-01,none,0.4067
U002248,2026-01-01,none,0.4572
U002249,2026-01-01,mobile,0.5849
U002250,2026-01-01,software,0.5231
U002251,2026-01-01,streaming,0.2763
U002252,2026-01-01,music,0.4508
U002253,2026-01-01,streaming,0.5681
U002254,2026-01-01,software,0.5427
U002255,2026-01-01,none,0.7177
U002256,2026-01-01,none,0.371
U002257,2026-01-01,mobile,0.7063
U002258,2026-01-01,none,0.7576
U002259,2026-01-01,music,0.3514
U002260,2026-01-01,insurance,0.6667
U002261,2026-01-01,none,0.4985
U002262,2026-01-01,none,0.5571
U002263,2026-01-01,cloud,0.3115
U002264,2026-01-01,music,0.545
U002265,2026-01-01,none,0.5994
U002266,2026-01-01,streaming,1.0
U002267,2026-01-01,none,0.4084
U002268,2026-01-01,none,0.3593
U002269,2026-01-01,none,0.5108
U002270,2026-01-01,cloud,0.2782
U002271,2026-01-01,none,0.3617
U002272,2026-01-01,software,1.0
U002273,2026-01-01,none,0.4033
U002274,2026-01-01,none,0.3651
U002275,2026-01-01,none,0.7576
U002276,2026-01-01,streaming,0.5374
U002277,2026-01-01,music,0.7868
U002278,2026-01-01,gym,0.3698
U002279,2026-01-01,insurance,0.3241
U002280,2026-01-01,gym,0.75
U002281,2026-01-01,none,0.7576
U002282,2026-01-01,none,0.4281
U002283,2026-01-01,none,0.2959
U002284,2026-01-01,insurance,0.2551
U002285,2026-01-01,cloud,0.6654
U002286,2026-01-01,cloud,0.2576
U002287,2026-01-01,none,0.3861
U002288,2026-01-01,none,0.3051
U002289,2026-01-01,none,0.3681
U002290,2026-01-01,none,0.5785
U002291,2026-01-01,music,0.347
U002292,2026-01-01,none,0.4403
U002293,2026-01-01,software,0.4641
U002294,2026-01-01,insurance,0.3019
U002295,2026-01-01,none,0.4519
U002296,2026-01-01,insurance,0.3946
U002297,2026-01-01,cloud,0.3901
U002298,2026-01-01,mobile,1.0
U002299,2026-01-01,insurance,0.595
U002300,2026-01-01,streaming,0.386
U002301,2026-01-01,streaming,0.3265
U002302,2026-01-01,insurance,0.5696
U002303,2026-01-01,none,0.3964
U002304,2026-01-01,insurance,1.0
U002305,2026-01-01,software,0.4119
U002306,2026-01-01,insurance,0.4818
U002307,2026-01-01,streaming,1.0
U002308,2026-01-01,none,0.2674
U002309,2026-01-01,none,0.3094
U002310,2026-01-01,cloud,0.4347
U002311,2026-01-01,gym,0.7824
U002312,2026-01-01,cloud,0.6733
U002313,2026-01-01,music,0.3282
U002314,2026-01-01,gym,0.5953
U002315,2026-01-01,none,0.3643
U002316,2026-01-01,mobile,0.3279
U002317,2026-01-01,streaming,0.75
U002318,2026-01-01,streaming,0.3579
U002319,2026-01-01,streaming,0.4374
U002320,2026-01-01,none,0.384
U002321,2026-01-01,streaming,0.4611
U002322,2026-01-01,music,0.3683
U002323,2026-01-01,gym,0.4267
U002324,2026-01-01,cloud,0.4293
U002325,2026-01-01,cloud,0.4009
U002326,2026-01-01,music,0.3894
U002327,2026-01-01,insurance,0.5064
U002328,2026-01-01,gym,1.0
U002329,2026-01-01,insurance,0.5
U002330,2026-01-01,gym,1.0
U002331,2026-01-01,none,0.504
U002332,2026-01-01,software,0.4987
U002333,2026-01-01,none,0.7576
U002334,2026-01-01,streaming,0.4254
U002335,2026-01-01,cloud,0.4572
U002336,2026-01-01,streaming,0.503
U002337,2026-01-01,none,0.3698
U002338,2026-01-01,insurance,0.475
U002339,2026-01-01,music,0.5805
U002340,2026-01-01,insurance,0.3439
U002341,2026-01-01,cloud,0.5
U002342,2026-01-01,none,0.2972
U002343,2026-01-01,streaming,0.5699
U002344,2026-01-01,none,0.3136
U002345,2026-01-01,none,0.7576
U002346,2026-01-01,mobile,0.7537
U002347,2026-01-01,music,0.2481
U002348,2026-01-01,music,0.537
U002349,2026-01-01,none,0.46
U002350,2026-01-01,insurance,0.5883
U002351,2026-01-01,streaming,0.589
U002352,2026-01-01,music,0.3469
U002353,2026-01-01,none,0.5367
U002354,2026-01-01,cloud,0.409
U002355,2026-01-01,none,0.4169
U002356,2026-01-01,insurance,0.3025
U002357,2026-01-01,none,0.5725
U002358,2026-01-01,none,0.2979
U002359,2026-01-01,mobile,0.3148
U002360,2026-01-01,none,0.5
U002361,2026-01-01,streaming,0.463
U002362,2026-01-01,none,0.3606
U002363,2026-01-01,music,1.0
U002364,2026-01-01,streaming,0.3316
U002365,2026-01-01,none,0.5454
U002366,2026-01-01,none,0.5731
U002367,2026-01-01,insurance,0.3288
U002368,2026-01-01,none,0.308
U002369,2026-01-01,none,0.4827
U002370,2026-01-01,gym,1.0
U002371,2026-01-01,music,0.8594
U002372,2026-01-01,gym,1.0
U002373,2026-01-01,insurance,0.3091
U002374,2026-01-01,music,0.4071
U002375,2026-01-01,cloud,0.2889
U002376,2026-01-01,none,0.3411
U002377,2026-01-01,gym,0.3532
U002378,2026-01-01,none,0.7576
U002379,2026-01-01,software,0.5319
U002380,2026-01-01,mobile,0.4203
U002381,2026-01-01,none,1.0
U002382,2026-01-01,none,0.3883
U002383,2026-01-01,insurance,0.4823
U002384,2026-01-01,gym,0.5444
U002385,2026-01-01,cloud,1.0
U002386,2026-01-01,none,0.4501
U002387,2026-01-01,insurance,0.4041
U002388,2026-01-01,none,0.3144
U002389,2026-01-01,insurance,1.0
U002390,2026-01-01,insurance,0.3635
U002391,2026-01-01,none,1.0
U002392,2026-01-01,streaming,0.533
U002393,2026-01-01,none,0.7576
U002394,2026-01-01,music,0.4126
U002395,2026-01-01,music,0.2193
U002396,2026-01-01,cloud,0.6367
U002397,2026-01-01,none,0.3483
U002398,2026-01-01,music,0.4526
U002399,2026-01-01,none,0.4646
U002400,2026-01-01,music,0.4478
U002401,2026-01-01,none,0.3303
U002402,2026-01-01,cloud,0.2321
U002403,2026-01-01,mobile,0.8555
U002404,2026-01-01,gym,0.7278
U002405,2026-01-01,insurance,0.3299
U002406,2026-01-01,streaming,0.5988
U002407,2026-01-01,none,0.4266
U002408,2026-01-01,insurance,0.3984
U002409,2026-01-01,none,0.3558
U002410,2026-01-01,software,0.4649
U002411,2026-01-01,music,1.0
U002412,2026-01-01,music,0.402
U002413,2026-01-01,software,0.8
U002414,2026-01-01,insurance,1.0
U002415,2026-01-01,streaming,0.5932
U002416,2026-01-01,none,0.4466
U002417,2026-01-01,cloud,0.4446
U002418,2026-01-01,insurance,0.4
U002419,2026-01-01,none,0.6667
U002420,2026-01-01,streaming,0.7175
U002421,2026-01-01,none,0.3021
U002422,2026-01-01,gym,0.295
U002423,2026-01-01,none,0.3674
U002424,2026-01-01,insurance,0.3782
U002425,2026-01-01,gym,0.2992
U002426,2026-01-01,streaming,0.3674
U002427,2026-01-01,none,0.4392
U002428,2026-01-01,insurance,0.5
U002429,2026-01-01,none,0.5085
U002430,2026-01-01,none,0.3805
U002431,2026-01-01,insurance,0.4733
U002432,2026-01-01,mobile,0.3385
U002433,2026-01-01,gym,1.0
U002434,2026-01-01,insurance,0.6781
U002435,2026-01-01,streaming,0.6667
U002436,2026-01-01,none,0.3758
U002437,2026-01-01,none,0.2944
U002438,2026-01-01,music,0.4148
U002439,2026-01-01,cloud,0.4898
U002440,2026-01-01,software,0.315
U002441,2026-01-01,streaming,0.3438
U002442,2026-01-01,music,0.3801
U002443,2026-01-01,insurance,0.4085
U002444,2026-01-01,none,0.589
U002445,2026-01-01,streaming,0.5323
U002446,2026-01-01,none,0.5186
U002447,2026-01-01,none,0.3739
U002448,2026-01-01,none,0.3377
U002449,2026-01-01,none,0.3686
U002450,2026-01-01,software,0.3231
U002451,2026-01-01,gym,0.4092
U002452,2026-01-01,none,0.7576
U002453,2026-01-01,none,0.6114
U002454,2026-01-01,music,0.4718
U002455,2026-01-01,insurance,0.2848
U002456,2026-01-01,software,0.3502
U002457,2026-01-01,cloud,0.4033
U002458,2026-01-01,insurance,0.3481
