client_id,cutoff_date,target_next_recurring_merchant,confidence
U001644,2026-01-01,mobile,0.5571
U001645,2026-01-01,software,0.531
U001646,2026-01-01,mobile,0.6203
U001647,2026-01-01,none,0.9869
U001648,2026-01-01,mobile,0.7067
U001649,2026-01-01,insurance,0.5392
U001650,2026-01-01,music,0.6187
U001651,2026-01-01,insurance,0.5049
U001652,2026-01-01,software,0.3706
U001653,2026-01-01,cloud,0.4435
U001654,2026-01-01,none,0.9688
U001655,2026-01-01,cloud,0.4417
U001656,2026-01-01,streaming,0.8143
U001657,2026-01-01,none,0.7366
U001658,2026-01-01,software,0.4864
U001659,2026-01-01,software,0.4817
U001660,2026-01-01,software,0.3383
U001661,2026-01-01,none,0.8997
U001662,2026-01-01,none,0.6984
U001663,2026-01-01,software,0.8453
U001664,2026-01-01,none,0.4632
U001665,2026-01-01,none,0.5239
U001666,2026-01-01,music,0.7322
U001667,2026-01-01,gym,0.4714
U001668,2026-01-01,insurance,0.6258
U001669,2026-01-01,none,0.4292
U001670,2026-01-01,gym,0.4954
U001671,2026-01-01,none,0.4934
U001672,2026-01-01,insurance,0.7844
U001673,2026-01-01,insurance,0.591
U001674,2026-01-01,music,0.5018
U001675,2026-01-01,none,0.9453
U001676,2026-01-01,mobile,0.7563
U001677,2026-01-01,music,0.7521
U001678,2026-01-01,none,0.5156
U001679,2026-01-01,cloud,0.502
U001680,2026-01-01,cloud,0.7853
U001681,2026-01-01,mobile,0.6923
U001682,2026-01-01,none,0.443
U001683,2026-01-01,music,0.5089
U001684,2026-01-01,streaming,0.773
U001685,2026-01-01,none,0.6317
U001686,2026-01-01,insurance,0.52
U001687,2026-01-01,streaming,0.6053
U001688,2026-01-01,none,0.9355
U001689,2026-01-01,cloud,0.4502
U001690,2026-01-01,none,0.9109
U001691,2026-01-01,insurance,0.7273
U001692,2026-01-01,gym,0.6033
U001693,2026-01-01,gym,0.8135
U001694,2026-01-01,software,0.4346
U001695,2026-01-01,gym,0.5055
U001696,2026-01-01,software,0.3907
U001697,2026-01-01,streaming,0.4694
U001698,2026-01-01,none,0.9692
U001699,2026-01-01,cloud,0.6305
U001700,2026-01-01,none,0.6348
U001701,2026-01-01,software,0.3318
U001702,2026-01-01,software,0.5574
U001703,2026-01-01,cloud,0.6254
U001704,2026-01-01,cloud,0.323
U001705,2026-01-01,cloud,0.4907
U001706,2026-01-01,cloud,0.7371
U001707,2026-01-01,mobile,0.3575
U001708,2026-01-01,software,0.4197
U001709,2026-01-01,insurance,0.7699
U001710,2026-01-01,none,0.6997
U001711,2026-01-01,streaming,0.7382
U001712,2026-01-01,none,0.7729
U001713,2026-01-01,none,0.9992
U001714,2026-01-01,insurance,0.8371
U001715,2026-01-01,streaming,0.4616
U001716,2026-01-01,insurance,0.5878
U001717,2026-01-01,none,0.9046
U001718,2026-01-01,mobile,0.4077
U001719,2026-01-01,gym,0.5608
U001720,2026-01-01,streaming,0.4024
U001721,2026-01-01,gym,0.8981
U001722,2026-01-01,cloud,0.3749
U001723,2026-01-01,none,0.4461
U001724,2026-01-01,software,0.6514
U001725,2026-01-01,streaming,0.6493
U001726,2026-01-01,cloud,0.4565
U001727,2026-01-01,streaming,0.4548
U001728,2026-01-01,mobile,0.7441
U001729,2026-01-01,none,0.9565
U001730,2026-01-01,none,0.6047
U001731,2026-01-01,music,0.3535
U001732,2026-01-01,cloud,0.5395
U001733,2026-01-01,none,0.9975
U001734,2026-01-01,mobile,0.5487
U001735,2026-01-01,gym,0.7643
U001736,2026-01-01,none,0.9973
U001737,2026-01-01,software,0.5054
U001738,2026-01-01,mobile,0.4541
U001739,2026-01-01,cloud,0.6461
U001740,2026-01-01,mobile,0.4503
U001741,2026-01-01,mobile,0.4076
U001742,2026-01-01,none,0.9993
U001743,2026-01-01,mobile,0.8716
U001744,2026-01-01,insurance,0.7848
U001745,2026-01-01,none,0.6811
U001746,2026-01-01,cloud,0.7346
U001747,2026-01-01,none,0.9894
U001748,2026-01-01,none,0.8459
U001749,2026-01-01,none,0.7746
U001750,2026-01-01,none,0.9906
U001751,2026-01-01,streaming,0.89
U001752,2026-01-01,insurance,0.6766
U001753,2026-01-01,music,0.5298
U001754,2026-01-01,cloud,0.4903
U001755,2026-01-01,none,0.9991
U001756,2026-01-01,streaming,0.352
U001757,2026-01-01,insurance,0.8483
U001758,2026-01-01,gym,0.3499
U001759,2026-01-01,none,0.9624
U001760,2026-01-01,music,0.8578
U001761,2026-01-01,music,0.8682
U001762,2026-01-01,music,0.7933
U001763,2026-01-01,gym,0.5254
U001764,2026-01-01,insurance,0.8452
U001765,2026-01-01,software,0.4724
U001766,2026-01-01,gym,0.6334
U001767,2026-01-01,none,0.6736
U001768,2026-01-01,gym,0.5536
U001769,2026-01-01,mobile,0.5575
U001770,2026-01-01,insurance,0.5672
U001771,2026-01-01,none,0.9443
U001772,2026-01-01,insurance,0.5014
U001773,2026-01-01,cloud,0.3563
U001774,2026-01-01,mobile,0.4699
U001775,2026-01-01,streaming,0.6505
U001776,2026-01-01,none,0.4015
U001777,2026-01-01,insurance,0.3275
U001778,2026-01-01,gym,0.4847
U001779,2026-01-01,streaming,0.643
U001780,2026-01-01,insurance,0.4436
U001781,2026-01-01,gym,0.4878
U001782,2026-01-01,streaming,0.5879
U001783,2026-01-01,none,0.6702
U001784,2026-01-01,gym,0.9059
U001785,2026-01-01,none,0.9473
U001786,2026-01-01,insurance,0.4668
U001787,2026-01-01,insurance,0.3922
U001788,2026-01-01,cloud,0.6298
U001789,2026-01-01,insurance,0.3994
U001790,2026-01-01,software,0.3696
U001791,2026-01-01,none,0.7968
U001792,2026-01-01,streaming,0.5035
U001793,2026-01-01,none,0.7413
U001794,2026-01-01,mobile,0.4309
U001795,2026-01-01,music,0.5984
U001796,2026-01-01,none,0.6546
U001797,2026-01-01,streaming,0.6865
U001798,2026-01-01,mobile,0.3992
U001799,2026-01-01,none,0.9529
U001800,2026-01-01,cloud,0.7953
U001801,2026-01-01,gym,0.8379
U001802,2026-01-01,none,0.3996
U001803,2026-01-01,none,0.8772
U001804,2026-01-01,insurance,0.5363
U001805,2026-01-01,software,0.5095
U001806,2026-01-01,none,0.4693
U001807,2026-01-01,none,0.9952
U001808,2026-01-01,insurance,0.8076
U001809,2026-01-01,streaming,0.7285
U001810,2026-01-01,cloud,0.4598
U001811,2026-01-01,none,0.9653
U001812,2026-01-01,none,0.8583
U001813,2026-01-01,insurance,0.462
U001814,2026-01-01,none,0.9927
U001815,2026-01-01,none,0.9995
U001816,2026-01-01,none,0.8032
U001817,2026-01-01,cloud,0.811
U001818,2026-01-01,music,0.6446
U001819,2026-01-01,none,0.9954
U001820,2026-01-01,none,0.4927
U001821,2026-01-01,cloud,0.5671
U001822,2026-01-01,software,0.4138
U001823,2026-01-01,mobile,0.4909
U001824,2026-01-01,insurance,0.4737
U001825,2026-01-01,mobile,0.5064
U001826,2026-01-01,mobile,0.3795
U001827,2026-01-01,none,0.8822
U001828,2026-01-01,insurance,0.721
U001829,2026-01-01,insurance,0.5365
U001830,2026-01-01,mobile,0.604
U001831,2026-01-01,insurance,0.4481
U001832,2026-01-01,cloud,0.6856
U001833,2026-01-01,gym,0.6513
U001834,2026-01-01,none,0.4402
U001835,2026-01-01,music,0.5721
U001836,2026-01-01,mobile,0.8328
U001837,2026-01-01,music,0.4992
U001838,2026-01-01,cloud,0.7854
U001839,2026-01-01,cloud,0.4224
U001840,2026-01-01,cloud,0.693
U001841,2026-01-01,none,0.8599
U001842,2026-01-01,none,0.9822
U001843,2026-01-01,insurance,0.4918
U001844,2026-01-01,gym,0.4543
U001845,2026-01-01,none,0.9184
U001846,2026-01-01,mobile,0.4548
U001847,2026-01-01,cloud,0.434
U001848,2026-01-01,none,0.8824
U001849,2026-01-01,streaming,0.5118
U001850,2026-01-01,none,0.399
U001851,2026-01-01,gym,0.6001
U001852,2026-01-01,gym,0.5709
U001853,2026-01-01,none,0.9833
U001854,2026-01-01,music,0.8873
U001855,2026-01-01,software,0.8499
U001856,2026-01-01,mobile,0.3898
U001857,2026-01-01,none,0.3843
U001858,2026-01-01,none,0.328
U001859,2026-01-01,insurance,0.5385
U001860,2026-01-01,cloud,0.5135
U001861,2026-01-01,gym,0.8367
U001862,2026-01-01,music,0.4418
U001863,2026-01-01,none,0.9961
U001864,2026-01-01,gym,0.5398
U001865,2026-01-01,music,0.875
U001866,2026-01-01,gym,0.3968
U001867,2026-01-01,insurance,0.5932
U001868,2026-01-01,none,0.9863
U001869,2026-01-01,gym,0.4589
U001870,2026-01-01,none,0.4934
U001871,2026-01-01,gym,0.5063
U001872,2026-01-01,insurance,0.4827
U001873,2026-01-01,streaming,0.5495
U001874,2026-01-01,cloud,0.5694
U001875,2026-01-01,mobile,0.4008
U001876,2026-01-01,cloud,0.8007
U001877,2026-01-01,music,0.8291
U001878,2026-01-01,gym,0.8411
U001879,2026-01-01,music,0.8844
U001880,2026-01-01,cloud,0.8693
U001881,2026-01-01,none,0.9732
U001882,2026-01-01,gym,0.499
U001883,2026-01-01,none,0.9509
U001884,2026-01-01,streaming,0.8911
U001885,2026-01-01,none,0.9971
U001886,2026-01-01,mobile,0.3926
U001887,2026-01-01,none,0.4124
U001888,2026-01-01,streaming,0.8616
U001889,2026-01-01,software,0.5813
U001890,2026-01-01,gym,0.4345
U001891,2026-01-01,music,0.5223
U001892,2026-01-01,gym,0.4927
U001893,2026-01-01,insurance,0.7798
U001894,2026-01-01,none,0.7365
U001895,2026-01-01,music,0.9272
U001896,2026-01-01,mobile,0.6854
U001897,2026-01-01,streaming,0.3669
U001898,2026-01-01,gym,0.7589
U001899,2026-01-01,insurance,0.4087
U001900,2026-01-01,gym,0.8529
U001901,2026-01-01,gym,0.606
U001902,2026-01-01,none,0.5951
U001903,2026-01-01,software,0.8463
U001904,2026-01-01,insurance,0.5608
U001905,2026-01-01,none,0.6036
U001906,2026-01-01,streaming,0.4212
U001907,2026-01-01,insurance,0.8984
U001908,2026-01-01,gym,0.84
U001909,2026-01-01,none,0.925
U001910,2026-01-01,software,0.6351
U001911,2026-01-01,mobile,0.3888
U001912,2026-01-01,none,0.9881
U001913,2026-01-01,mobile,0.3743
U001914,2026-01-01,streaming,0.7908
U001915,2026-01-01,streaming,0.7805
U001916,2026-01-01,insurance,0.802
U001917,2026-01-01,gym,0.8504
U001918,2026-01-01,insurance,0.6394
U001919,2026-01-01,music,0.4497
U001920,2026-01-01,mobile,0.6985
U001921,2026-01-01,streaming,0.4558
U001922,2026-01-01,streaming,0.7769
U001923,2026-01-01,none,0.917
U001924,2026-01-01,gym,0.8854
U001925,2026-01-01,none,0.8939
U001926,2026-01-01,none,0.907
U001927,2026-01-01,software,0.8132
U001928,2026-01-01,none,0.985
U001929,2026-01-01,music,0.6371
U001930,2026-01-01,gym,0.5487
U001931,2026-01-01,mobile,0.5293
U001932,2026-01-01,mobile,0.6825
U001933,2026-01-01,insurance,0.7204
U001934,2026-01-01,mobile,0.4355
U001935,2026-01-01,insurance,0.8252
U001936,2026-01-01,gym,0.4829
U001937,2026-01-01,none,0.4028
U001938,2026-01-01,cloud,0.4249
U001939,2026-01-01,streaming,0.5083
U001940,2026-01-01,none,0.9027
U001941,2026-01-01,mobile,0.6353
U001942,2026-01-01,none,0.8903
U001943,2026-01-01,none,0.7105
U001944,2026-01-01,gym,0.4953
U001945,2026-01-01,none,0.9381
U001946,2026-01-01,software,0.2714
U001947,2026-01-01,software,0.4513
U001948,2026-01-01,software,0.614
U001949,2026-01-01,music,0.429
U001950,2026-01-01,streaming,0.5668
U001951,2026-01-01,cloud,0.6672
U001952,2026-01-01,software,0.4762
U001953,2026-01-01,gym,0.454
U001954,2026-01-01,mobile,0.3886
U001955,2026-01-01,music,0.6611
U001956,2026-01-01,cloud,0.4245
U001957,2026-01-01,mobile,0.8639
U001958,2026-01-01,mobile,0.7192
U001959,2026-01-01,insurance,0.4699
U001960,2026-01-01,software,0.7106
U001961,2026-01-01,none,0.4716
U001962,2026-01-01,none,0.45
U001963,2026-01-01,streaming,0.3854
U001964,2026-01-01,gym,0.5845
U001965,2026-01-01,insurance,0.7178
U001966,2026-01-01,insurance,0.4909
U001967,2026-01-01,gym,0.3383
U001968,2026-01-01,music,0.475
U001969,2026-01-01,none,0.9967
U001970,2026-01-01,software,0.449
U001971,2026-01-01,insurance,0.7758
U001972,2026-01-01,insurance,0.6994
U001973,2026-01-01,music,0.8176
U001974,2026-01-01,none,0.7914
U001975,2026-01-01,insurance,0.7708
U001976,2026-01-01,gym,0.745
U001977,2026-01-01,none,0.6535
U001978,2026-01-01,gym,0.5663
U001979,2026-01-01,streaming,0.3145
U001980,2026-01-01,none,0.3085
U001981,2026-01-01,streaming,0.5178
U001982,2026-01-01,mobile,0.4157
U001983,2026-01-01,none,0.7906
U001984,2026-01-01,insurance,0.612
U001985,2026-01-01,none,0.6758
U001986,2026-01-01,streaming,0.787
U001987,2026-01-01,mobile,0.5538
U001988,2026-01-01,none,0.6218
U001989,2026-01-01,cloud,0.3171
U001990,2026-01-01,insurance,0.5709
U001991,2026-01-01,none,0.8467
U001992,2026-01-01,software,0.5466
U001993,2026-01-01,insurance,0.5695
U001994,2026-01-01,insurance,0.7989
U001995,2026-01-01,streaming,0.4558
U001996,2026-01-01,none,0.4541
U001997,2026-01-01,none,0.7459
U001998,2026-01-01,none,0.953
U001999,2026-01-01,insurance,0.5054
U002000,2026-01-01,insurance,0.73
U002001,2026-01-01,music,0.4648
U002002,2026-01-01,software,0.6004
U002003,2026-01-01,streaming,0.3569
U002004,2026-01-01,gym,0.7901
U002005,2026-01-01,streaming,0.4331
U002006,2026-01-01,insurance,0.7386
U002007,2026-01-01,mobile,0.7217
U002008,2026-01-01,none,0.9891
U002009,2026-01-01,music,0.7849
U002010,2026-01-01,none,0.3835
U002011,2026-01-01,gym,0.4899
U002012,2026-01-01,cloud,0.6142
U002013,2026-01-01,cloud,0.5811
U002014,2026-01-01,streaming,0.5895
U002015,2026-01-01,gym,0.4972
U002016,2026-01-01,software,0.77
U002017,2026-01-01,streaming,0.5733
U002018,2026-01-01,cloud,0.5592
U002019,2026-01-01,cloud,0.3855
U002020,2026-01-01,none,0.9626
U002021,2026-01-01,insurance,0.533
U002022,2026-01-01,none,0.9734
U002023,2026-01-01,music,0.656
U002024,2026-01-01,mobile,0.6316
U002025,2026-01-01,gym,0.8568
U002026,2026-01-01,none,0.9603
U002027,2026-01-01,mobile,0.4257
U002028,2026-01-01,gym,0.5904
U002029,2026-01-01,insurance,0.6209
U002030,2026-01-01,mobile,0.628
U002031,2026-01-01,none,0.729
U002032,2026-01-01,software,0.7945
U002033,2026-01-01,gym,0.4241
U002034,2026-01-01,insurance,0.5113
U002035,2026-01-01,none,0.9956
U002036,2026-01-01,mobile,0.5421
U002037,2026-01-01,none,0.9674
U002038,2026-01-01,none,0.9849
U002039,2026-01-01,streaming,0.3489
U002040,2026-01-01,gym,0.8874
U002041,2026-01-01,gym,0.5425
U002042,2026-01-01,software,0.4475
U002043,2026-01-01,none,0.9664
U002044,2026-01-01,gym,0.5257
U002045,2026-01-01,none,0.5526
U002046,2026-01-01,music,0.7182
U002047,2026-01-01,mobile,0.384
U002048,2026-01-01,cloud,0.8943
U002049,2026-01-01,cloud,0.5493
U002050,2026-01-01,none,0.9324
U002051,2026-01-01,cloud,0.6985
U002052,2026-01-01,music,0.5268
U002053,2026-01-01,none,0.3944
U002054,2026-01-01,software,0.4372
U002055,2026-01-01,software,0.4572
U002056,2026-01-01,none,0.9889
U002057,2026-01-01,gym,0.6371
U002058,2026-01-01,none,0.9443
U002059,2026-01-01,music,0.4912
U002060,2026-01-01,mobile,0.6965
U002061,2026-01-01,none,0.6906
U002062,2026-01-01,music,0.5681
U002063,2026-01-01,none,0.9869
U002064,2026-01-01,none,0.9974
U002065,2026-01-01,insurance,0.4641
U002066,2026-01-01,gym,0.4734
U002067,2026-01-01,none,0.9111
U002068,2026-01-01,none,0.9228
U002069,2026-01-01,streaming,0.8703
U002070,2026-01-01,software,0.565
U002071,2026-01-01,gym,0.6571
U002072,2026-01-01,insurance,0.6476
U002073,2026-01-01,none,0.9506
U002074,2026-01-01,software,0.8041
U002075,2026-01-01,mobile,0.6595
U002076,2026-01-01,music,0.4863
U002077,2026-01-01,mobile,0.5019
U002078,2026-01-01,music,0.7546
U002079,2026-01-01,music,0.6272
U002080,2026-01-01,none,0.9018
U002081,2026-01-01,none,0.9796
U002082,2026-01-01,cloud,0.3786
U002083,2026-01-01,none,0.9461
U002084,2026-01-01,gym,0.418
U002085,2026-01-01,software,0.6565
U002086,2026-01-01,none,0.4454
U002087,2026-01-01,gym,0.5316
U002088,2026-01-01,music,0.8939
U002089,2026-01-01,none,0.4623
U002090,2026-01-01,software,0.5327
U002091,2026-01-01,cloud,0.4428
U002092,2026-01-01,streaming,0.6248
U002093,2026-01-01,insurance,0.7023
U002094,2026-01-01,none,0.9454
U002095,2026-01-01,mobile,0.6241
U002096,2026-01-01,none,0.9935
U002097,2026-01-01,none,0.7985
U002098,2026-01-01,insurance,0.8424
U002099,2026-01-01,software,0.4984
U002100,2026-01-01,gym,0.429
U002101,2026-01-01,gym,0.8037
U002102,2026-01-01,streaming,0.4229
U002103,2026-01-01,mobile,0.8086
U002104,2026-01-01,none,0.9988
U002105,2026-01-01,none,0.8793
U002106,2026-01-01,music,0.2794
U002107,2026-01-01,streaming,0.5253
U002108,2026-01-01,mobile,0.6991
U002109,2026-01-01,gym,0.8411
U002110,2026-01-01,streaming,0.5069
U002111,2026-01-01,software,0.5321
U002112,2026-01-01,cloud,0.6073
U002113,2026-01-01,none,0.9627
U002114,2026-01-01,cloud,0.5737
U002115,2026-01-01,none,0.9771
U002116,2026-01-01,cloud,0.4187
U002117,2026-01-01,gym,0.8775
U002118,2026-01-01,gym,0.4684
U002119,2026-01-01,cloud,0.4483
U002120,2026-01-01,insurance,0.6286
U002121,2026-01-01,streaming,0.7511
U002122,2026-01-01,none,0.9159
U002123,2026-01-01,streaming,0.7664
U002124,2026-01-01,cloud,0.5589
U002125,2026-01-01,mobile,0.5637
U002126,2026-01-01,mobile,0.292
U002127,2026-01-01,insurance,0.5413
U002128,2026-01-01,cloud,0.5658
U002129,2026-01-01,none,0.8524
U002130,2026-01-01,cloud,0.6378
U002131,2026-01-01,insurance,0.781
U002132,2026-01-01,gym,0.3249
U002133,2026-01-01,insurance,0.2958
U002134,2026-01-01,none,0.9999
U002135,2026-01-01,none,0.8439
U002136,2026-01-01,gym,0.4513
U002137,2026-01-01,none,0.3009
U002138,2026-01-01,music,0.6606
U002139,2026-01-01,none,0.9697
U002140,2026-01-01,none,0.824
U002141,2026-01-01,streaming,0.6415
U002142,2026-01-01,cloud,0.3318
U002143,2026-01-01,cloud,0.3899
U002144,2026-01-01,music,0.8424
U002145,2026-01-01,cloud,0.7575
U002146,2026-01-01,software,0.503
U002147,2026-01-01,insurance,0.365
U002148,2026-01-01,insurance,0.393
U002149,2026-01-01,none,0.934
U002150,2026-01-01,gym,0.5245
U002151,2026-01-01,none,0.5888
U002152,2026-01-01,software,0.4441
U002153,2026-01-01,cloud,0.543
U002154,2026-01-01,insurance,0.3032
U002155,2026-01-01,music,0.6207
U002156,2026-01-01,none,0.6893
U002157,2026-01-01,none,0.9323
U002158,2026-01-01,none,0.9553
U002159,2026-01-01,music,0.5957
U002160,2026-01-01,cloud,0.4808
U002161,2026-01-01,cloud,0.4276
U002162,2026-01-01,mobile,0.8378
U002163,2026-01-01,software,0.4781
U002164,2026-01-01,insurance,0.6825
U002165,2026-01-01,music,0.47
U002166,2026-01-01,cloud,0.5607
U002167,2026-01-01,insurance,0.4371
U002168,2026-01-01,none,0.5763
U002169,2026-01-01,software,0.6723
U002170,2026-01-01,none,0.999
U002171,2026-01-01,streaming,0.531
U002172,2026-01-01,music,0.3251
U002173,2026-01-01,none,0.378
U002174,2026-01-01,software,0.5016
U002175,2026-01-01,software,0.4179
U002176,2026-01-01,none,0.992
U002177,2026-01-01,mobile,0.6561
U002178,2026-01-01,streaming,0.4102
U002179,2026-01-01,software,0.6031
U002180,2026-01-01,mobile,0.4748
U002181,2026-01-01,cloud,0.5531
U002182,2026-01-01,mobile,0.6443
U002183,2026-01-01,mobile,0.2583
U002184,2026-01-01,gym,0.4062
U002185,2026-01-01,streaming,0.3438
U002186,2026-01-01,insurance,0.7487
U002187,2026-01-01,none,0.4688
U002188,2026-01-01,software,0.822
U002189,2026-01-01,none,0.6517
U002190,2026-01-01,insurance,0.5057
U002191,2026-01-01,music,0.7281
U002192,2026-01-01,streaming,0.8754
U002193,2026-01-01,none,0.9873
U002194,2026-01-01,none,0.5241
U002195,2026-01-01,gym,0.5494
U002196,2026-01-01,streaming,0.5941
U002197,2026-01-01,mobile,0.5116
U002198,2026-01-01,software,0.8957
U002199,2026-01-01,streaming,0.5912
U002200,2026-01-01,streaming,0.8043
U002201,2026-01-01,mobile,0.5161
U002202,2026-01-01,gym,0.676
U002203,2026-01-01,none,0.8033
U002204,2026-01-01,music,0.3864
U002205,2026-01-01,music,0.5135
U002206,2026-01-01,gym,0.6615
U002207,2026-01-01,cloud,0.4241
U002208,2026-01-01,software,0.8551
U002209,2026-01-01,insurance,0.8268
U002210,2026-01-01,mobile,0.5728
U002211,2026-01-01,software,0.366
U002212,2026-01-01,none,0.6241
U002213,2026-01-01,none,0.5631
U002214,2026-01-01,none,0.9978
U002215,2026-01-01,music,0.4712
U002216,2026-01-01,none,0.6692
U002217,2026-01-01,none,0.9806
U002218,2026-01-01,music,0.3268
U002219,2026-01-01,none,0.9977
U002220,2026-01-01,software,0.7898
U002221,2026-01-01,music,0.4259
U002222,2026-01-01,gym,0.4242
U002223,2026-01-01,none,0.9898
U002224,2026-01-01,none,0.976
U002225,2026-01-01,none,0.9775
U002226,2026-01-01,none,0.4172
U002227,2026-01-01,mobile,0.796
U002228,2026-01-01,none,0.9549
U002229,2026-01-01,mobile,0.6136
U002230,2026-01-01,insurance,0.5737
U002231,2026-01-01,insurance,0.5751
U002232,2026-01-01,gym,0.6083
U002233,2026-01-01,mobile,0.5491
U002234,2026-01-01,gym,0.5347
U002235,2026-01-01,software,0.4436
U002236,2026-01-01,streaming,0.4061
U002237,2026-01-01,gym,0.3894
U002238,2026-01-01,insurance,0.5622
U002239,2026-01-01,music,0.4053
U002240,2026-01-01,cloud,0.8101
U002241,2026-01-01,music,0.4482
U002242,2026-01-01,none,0.7631
U002243,2026-01-01,software,0.5008
U002244,2026-01-01,music,0.4834
U002245,2026-01-01,software,0.4795
U002246,2026-01-01,software,0.3839
U002247,2026-01-01,mobile,0.3936
U002248,2026-01-01,none,0.9998
U002249,2026-01-01,mobile,0.7801
U002250,2026-01-01,none,0.8323
U002251,2026-01-01,software,0.3456
U002252,2026-01-01,music,0.7031
U002253,2026-01-01,streaming,0.5475
U002254,2026-01-01,none,0.5387
U002255,2026-01-01,none,0.9951
U002256,2026-01-01,cloud,0.5536
U002257,2026-01-01,mobile,0.8467
U002258,2026-01-01,none,0.8891
U002259,2026-01-01,none,0.5032
U002260,2026-01-01,none,0.8953
U002261,2026-01-01,none,0.3548
U002262,2026-01-01,none,0.995
U002263,2026-01-01,insurance,0.3624
U002264,2026-01-01,music,0.6542
U002265,2026-01-01,none,0.9996
U002266,2026-01-01,none,0.8582
U002267,2026-01-01,insurance,0.4732
U002268,2026-01-01,none,0.8278
U002269,2026-01-01,none,0.482
U002270,2026-01-01,mobile,0.4868
U002271,2026-01-01,mobile,0.3907
U002272,2026-01-01,insurance,0.6709
U002273,2026-01-01,cloud,0.3769
U002274,2026-01-01,insurance,0.5592
U002275,2026-01-01,none,0.9928
U002276,2026-01-01,none,0.4674
U002277,2026-01-01,music,0.6985
U002278,2026-01-01,gym,0.6058
U002279,2026-01-01,streaming,0.4579
U002280,2026-01-01,gym,0.8494
U002281,2026-01-01,none,0.7561
U002282,2026-01-01,none,0.8259
U002283,2026-01-01,music,0.4989
U002284,2026-01-01,gym,0.8135
U002285,2026-01-01,cloud,0.4786
U002286,2026-01-01,cloud,0.3837
U002287,2026-01-01,none,0.8979
U002288,2026-01-01,software,0.3238
U002289,2026-01-01,none,0.4797
U002290,2026-01-01,software,0.5185
U002291,2026-01-01,music,0.6346
U002292,2026-01-01,none,0.5603
U002293,2026-01-01,software,0.4878
U002294,2026-01-01,insurance,0.6528
U002295,2026-01-01,none,0.5858
U002296,2026-01-01,insurance,0.3753
U002297,2026-01-01,none,0.9173
U002298,2026-01-01,mobile,0.9036
U002299,2026-01-01,cloud,0.5123
U002300,2026-01-01,gym,0.5144
U002301,2026-01-01,gym,0.6697
U002302,2026-01-01,insurance,0.7177
U002303,2026-01-01,mobile,0.4839
U002304,2026-01-01,insurance,0.8505
U002305,2026-01-01,software,0.582
U002306,2026-01-01,gym,0.6571
U002307,2026-01-01,streaming,0.7266
U002308,2026-01-01,mobile,0.4622
U002309,2026-01-01,none,0.2803
U002310,2026-01-01,none,0.9989
U002311,2026-01-01,gym,0.5661
U002312,2026-01-01,none,0.9569
U002313,2026-01-01,software,0.3748
U002314,2026-01-01,gym,0.8452
U002315,2026-01-01,gym,0.4796
U002316,2026-01-01,gym,0.5669
U002317,2026-01-01,streaming,0.8875
U002318,2026-01-01,streaming,0.4581
U002319,2026-01-01,streaming,0.5257
U002320,2026-01-01,streaming,0.4075
U002321,2026-01-01,gym,0.7515
U002322,2026-01-01,cloud,0.67
U002323,2026-01-01,gym,0.3991
U002324,2026-01-01,streaming,0.6389
U002325,2026-01-01,none,0.99
U002326,2026-01-01,music,0.5921
U002327,2026-01-01,gym,0.5155
U002328,2026-01-01,gym,0.8073
U002329,2026-01-01,insurance,0.8698
U002330,2026-01-01,gym,0.7846
U002331,2026-01-01,mobile,0.5483
U002332,2026-01-01,none,0.834
U002333,2026-01-01,none,0.9527
U002334,2026-01-01,music,0.6364
U002335,2026-01-01,insurance,0.5139
U002336,2026-01-01,none,0.8823
U002337,2026-01-01,mobile,0.7186
U002338,2026-01-01,insurance,0.802
U002339,2026-01-01,music,0.6541
U002340,2026-01-01,software,0.493
U002341,2026-01-01,cloud,0.8531
U002342,2026-01-01,software,0.4922
U002343,2026-01-01,streaming,0.7634
U002344,2026-01-01,streaming,0.6011
U002345,2026-01-01,none,0.8853
U002346,2026-01-01,mobile,0.8284
U002347,2026-01-01,cloud,0.3946
U002348,2026-01-01,music,0.3582
U002349,2026-01-01,software,0.6607
U002350,2026-01-01,none,0.9811
U002351,2026-01-01,streaming,0.5528
U002352,2026-01-01,insurance,0.6894
U002353,2026-01-01,cloud,0.401
U002354,2026-01-01,none,0.8704
U002355,2026-01-01,gym,0.4019
U002356,2026-01-01,software,0.4427
U002357,2026-01-01,software,0.6538
U002358,2026-01-01,none,0.9905
U002359,2026-01-01,cloud,0.8487
U002360,2026-01-01,software,0.8317
U002361,2026-01-01,none,0.864
U002362,2026-01-01,software,0.2784
U002363,2026-01-01,mobile,0.8632
U002364,2026-01-01,streaming,0.4908
U002365,2026-01-01,none,0.4763
U002366,2026-01-01,cloud,0.3821
U002367,2026-01-01,streaming,0.4604
U002368,2026-01-01,none,0.9194
U002369,2026-01-01,none,0.9799
U002370,2026-01-01,none,0.6675
U002371,2026-01-01,music,0.7705
U002372,2026-01-01,gym,0.804
U002373,2026-01-01,cloud,0.5555
U002374,2026-01-01,music,0.5031
U002375,2026-01-01,music,0.5465
U002376,2026-01-01,cloud,0.4294
U002377,2026-01-01,software,0.4132
U002378,2026-01-01,none,0.9817
U002379,2026-01-01,none,0.9282
U002380,2026-01-01,none,0.9905
U002381,2026-01-01,none,0.4419
U002382,2026-01-01,streaming,0.6805
U002383,2026-01-01,insurance,0.5562
U002384,2026-01-01,gym,0.4734
